"Year","Station","Analyte","Datetime","Mean","Month","yrtyp","unit"
2016,"National Steel","Temperature",2016-08-03,21.8044791666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-04,21.5695833333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-05,21.24875,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-06,21.1142708333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-07,21.121875,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-08,21.3069791666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-09,21.5715625,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-10,21.7070833333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-11,21.455625,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-12,21.2357291666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-13,21.2682291666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-14,21.363125,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-15,21.1161458333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-16,20.8640625,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-17,20.8441666666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-18,20.9038541666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-19,20.8588541666667,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-20,20.7445833333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-21,20.55375,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-22,20.378125,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-23,20.3083333333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-24,20.2127083333333,8,"bn","celsius"
2016,"National Steel","Temperature",2016-08-25,20.1017708333333,8,"bn","celsius"
2016,"Hunter Cut","Temperature",2016-08-02,21.2911458333333,8,"bn","celsius"
2016,"Hunter Cut","Salinity",2016-10-11,10.3295378409808,10,"bn","PSU"
2016,"Hunter Cut","Salinity",2016-10-12,10.6443997728877,10,"bn","PSU"
2017,"Collinsville","Temperature",2017-09-06,23.2739583333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-05,23.3583333333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-03,23.3791666666667,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-04,23.3916666666667,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-02,23.0458333333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-07,22.90625,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-08,22.7364583333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-09,22.6625,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-10,22.9552083333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-11,23.0229166666667,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-12,22.9510416666667,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-13,22.50625,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-14,21.9854166666667,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-15,21.4895833333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-16,21.203125,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-17,20.953125,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-18,20.846875,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-19,20.4333333333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-20,20.1708333333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-21,19.70625,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-22,19.4302083333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-23,19.165625,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-24,19.1,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-25,19.0404761904762,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-26,19.2522727272727,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-27,19.6392952311911,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-28,19.446875,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-29,19.0552083333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-09-30,19.0052083333333,9,"an","celsius"
2017,"Collinsville","Temperature",2017-10-01,18.8541666666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-02,18.496875,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-03,18.26875,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-04,18.1583333333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-05,18.0604166666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-06,18.040625,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-07,18.1677083333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-08,18.215625,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-09,17.5760416666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-10,17.515625,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-11,17.359375,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-12,17.0572916666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-13,16.871875,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-14,16.6645833333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-15,16.63125,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-16,16.7395833333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-17,16.7864583333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-18,16.7802083333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-19,16.5739583333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-20,16.3770833333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-21,16.1135416666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-22,16.1791666666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-23,16.3510416666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-24,16.640625,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-25,16.9520833333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-26,17.2166666666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-27,17.4052083333333,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-28,17.3354166666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-29,17.0479166666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-30,16.7979166666667,10,"an","celsius"
2017,"Collinsville","Temperature",2017-10-31,16.6364583333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-08-28,22.9208333333333,8,"an","celsius"
2017,"National Steel","Temperature",2017-08-29,22.7442708333333,8,"an","celsius"
2017,"National Steel","Temperature",2017-08-30,22.1984375,8,"an","celsius"
2017,"National Steel","Temperature",2017-08-31,22.1075,8,"an","celsius"
2017,"National Steel","Temperature",2017-09-01,22.5335416666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-02,23.1172916666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-03,23.713125,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-04,23.7628125,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-05,23.728125,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-06,23.7234375,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-07,23.343125,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-08,23.1384375,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-09,23.1335416666667,9,"an","celsius"
2017,"National Steel","Salinity",2017-07-01,0.468493640773512,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-02,0.465450647971127,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-03,0.381882830036479,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-04,0.349189817109827,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-05,0.343445295766701,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-06,0.33457785721691,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-07,0.345819185606535,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-08,0.361628694175901,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-09,0.402825336855938,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-10,0.413580168370194,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-11,0.45650057802133,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-12,0.468143375028787,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-13,0.452895640416851,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-14,0.429900803364025,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-15,0.436646596832182,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-16,0.455001081220837,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-17,0.484678306253217,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-18,0.546316643671101,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-19,0.65201815008481,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-20,0.803295598579382,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-21,0.93794709245596,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-22,1.14738289261204,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-23,1.25734527386647,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-24,1.42400369390902,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-25,1.52477403149227,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-26,1.55419254392152,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-27,1.55284903338483,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-28,1.58443193252096,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-29,1.62804752521423,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-30,1.7071108656914,7,"an","PSU"
2017,"National Steel","Salinity",2017-07-31,1.75146881076404,7,"an","PSU"
2017,"National Steel","Salinity",2017-08-01,1.81227411131835,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-02,1.89445402260251,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-03,1.90802205867164,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-04,1.9426669863805,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-05,1.99412504554896,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-06,2.04282646146541,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-07,2.0884071341228,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-08,2.10121528929047,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-09,2.10418488531803,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-10,2.11577295551987,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-11,2.16171348950857,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-12,2.19472605454199,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-13,2.22133757528981,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-14,2.34371636451489,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-15,2.43693751982847,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-16,2.47905707859992,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-17,2.50379974421528,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-18,2.57847862867593,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-19,2.66285024023634,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-20,2.76405106822501,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-21,2.74309261547272,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-22,2.79682182364885,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-23,2.8830495641252,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-24,2.86329195889006,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-25,2.79061605858136,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-26,2.66961260763306,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-27,2.60653795223187,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-28,2.48883660781982,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-29,2.03639782345037,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-30,1.57891793165442,8,"an","PSU"
2017,"National Steel","Salinity",2017-08-31,1.37252608147143,8,"an","PSU"
2017,"National Steel","Salinity",2017-10-11,3.42156452394276,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-12,3.15397985394733,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-13,3.08005171334988,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-14,3.34896335467056,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-15,3.58873016563029,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-16,3.78624095637979,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-17,4.06578358919596,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-18,4.18217023957905,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-19,4.29743956104551,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-20,4.22411810716065,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-21,3.8290637010897,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-22,3.72578615279905,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-23,3.84811405614177,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-24,3.91427394969824,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-25,3.85995840852397,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-26,3.63738503223586,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-27,3.24878216279741,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-28,3.0179302328597,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-29,3.01448983853697,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-30,3.25566577970753,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-31,3.43428419294407,10,"an","PSU"
2017,"National Steel","Temperature",2017-09-10,23.4276041666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-11,23.6560416666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-12,23.6310416666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-13,23.1257291666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-14,22.5502083333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-15,22.0734375,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-16,21.770625,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-17,21.47,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-18,21.28,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-19,20.9107291666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-20,20.6736458333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-21,20.2239583333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-22,19.9744791666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-23,19.8815625,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-24,19.7886458333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-25,19.838125,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-26,20.0327083333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-27,20.25875,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-28,20.3151041666667,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-29,20.0423958333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-09-30,19.9208333333333,9,"an","celsius"
2017,"National Steel","Temperature",2017-10-01,19.800625,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-02,19.3995833333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-03,19.160625,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-04,19.0965625,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-05,19.1472916666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-06,19.185625,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-07,19.3082291666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-08,19.1451041666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-09,18.0517708333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-10,17.99375,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-11,17.786875,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-12,17.5442708333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-13,17.404375,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-14,17.169375,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-15,16.9871875,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-16,16.9730208333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-17,16.9577083333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-18,16.920625,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-19,16.7189583333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-20,16.5704166666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-21,16.39,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-22,16.5188541666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-23,16.7501041666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-24,17.1113541666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-25,17.4784375,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-26,17.7223958333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-27,17.8845833333333,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-28,17.93,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-29,17.6741666666667,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-30,17.193125,10,"an","celsius"
2017,"National Steel","Temperature",2017-10-31,16.8828125,10,"an","celsius"
2017,"National Steel","Salinity",2017-09-01,1.32610952165771,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-02,1.50832783718676,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-03,1.75113888461524,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-04,2.04885340808945,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-05,2.19999022746833,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-06,2.23002986706688,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-07,2.29129902740779,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-08,2.32271842761266,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-09,2.34529461243087,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-10,2.24173985406181,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-11,2.4341588515339,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-12,2.71472999614065,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-13,3.00773438073297,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-14,2.64100627997507,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-15,2.44970689308039,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-16,2.40589468973393,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-17,2.43254604163095,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-18,2.62877522921593,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-19,2.42353933938885,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-20,2.33037595417734,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-21,2.20128901391888,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-22,2.18840507872382,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-23,2.25639929896832,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-24,2.48014014106686,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-25,2.63264460796177,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-26,2.64861051515907,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-27,2.07196926903049,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-28,1.44581986926127,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-29,1.01116362300605,9,"an","PSU"
2017,"National Steel","Salinity",2017-09-30,1.03227221549822,9,"an","PSU"
2017,"National Steel","Salinity",2017-10-01,1.15860254954296,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-02,1.40610442144544,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-03,1.68352170524066,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-04,1.84215503815283,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-05,1.95132386781671,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-06,2.18837714382998,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-07,2.52172178743918,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-10,3.36494315573809,10,"an","PSU"
2017,"Hunter Cut","Temperature",2017-10-22,16.2947916666667,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-23,16.6757291666667,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-24,17.2670439209302,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-25,17.5653936303821,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-26,17.8086458333333,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-27,17.9078023490995,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-28,17.904731887725,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-29,17.561875,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-30,16.9738541666667,10,"an","celsius"
2017,"Hunter Cut","Temperature",2017-10-31,16.6023958333333,10,"an","celsius"
2017,"Collinsville","Salinity",2017-07-01,0.136001112778565,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-02,0.165055059205424,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-03,0.209897826602312,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-04,0.211065525236089,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-05,0.231508002927111,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-06,0.208603354264724,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-07,0.207939770664421,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-08,0.19374246879987,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-09,0.19829578218572,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-10,0.244951072532433,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-11,0.272732805219153,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-12,0.317768504232628,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-13,0.319764335541801,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-14,0.296483551995517,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-15,0.268216602468389,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-16,0.240406402878063,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-17,0.286118071177088,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-18,0.40281288990442,7,"an","PSU"
2017,"National Steel","Salinity",2017-10-08,2.96220083646461,10,"an","PSU"
2017,"National Steel","Salinity",2017-10-09,3.17112976401196,10,"an","PSU"
2017,"Collinsville","Salinity",2017-08-28,0.399663841986163,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-29,0.520489703655079,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-30,0.454838722734179,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-31,0.382175589493106,8,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-20,6.20875381365035,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-21,5.94511999013457,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-22,5.61754197742705,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-23,5.31579170823333,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-24,5.21436395004051,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-25,5.33388884556545,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-26,5.57265353181487,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-27,5.80841368732674,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-28,6.06506041420877,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-29,6.21193048110471,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-30,6.80244762529154,10,"an","PSU"
2017,"Hunter Cut","Salinity",2017-10-31,7.26700003419869,10,"an","PSU"
2017,"Collinsville","Salinity",2017-07-19,0.543642758203378,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-20,0.73874148632405,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-21,0.923702826705036,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-22,1.10031994291943,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-23,1.28987208493271,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-24,1.60823035735694,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-25,1.51905840883498,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-26,1.28344505556404,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-27,1.22303812937788,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-28,1.18112131378861,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-29,1.11633620254876,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-30,1.07881971425861,7,"an","PSU"
2017,"Collinsville","Salinity",2017-07-31,1.06725220176612,7,"an","PSU"
2017,"Collinsville","Salinity",2017-08-01,1.0847323397316,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-02,1.07488471636639,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-03,1.0823894784087,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-04,1.14068247318823,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-05,1.37168039459117,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-06,1.40394583429731,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-07,1.26535668159915,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-08,1.22588928125651,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-09,1.10116759090341,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-10,1.01645675858413,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-11,0.935814255837813,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-12,0.887369350523839,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-13,0.846096583777128,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-14,0.816119056650156,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-15,0.770393922135688,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-16,0.892206239818897,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-17,0.967859375636749,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-18,1.04092574263989,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-19,1.14987508867133,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-20,1.18520122913043,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-21,1.05871910999261,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-22,0.924039712114581,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-23,0.838704386092028,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-24,0.720262338037596,8,"an","PSU"
2017,"Collinsville","Salinity",2017-08-25,0.562445380057194,8,"an","PSU"
