"","Year","Date","Survey","Station","turbidity","Secchi"
"3320",2013,2013-09-12,3,"909",7.5,1.45000004768372
"3321",2013,2013-09-12,3,"910",4.59999990463257,1.57000005245209
"3322",2013,2013-09-12,3,"911",5.5,1.39999997615814
"3323",2013,2013-09-12,3,"912",4.09999990463257,1.37000000476837
"3324",2013,2013-09-12,3,"913",3.79999995231628,1.69000005722046
"3325",2013,2013-09-12,3,"914",3.20000004768372,1.57000005245209
"3326",2013,2013-09-12,3,"915",4.19999980926514,1.77999997138977
"3327",2013,2013-09-16,3,"919",4.09999990463257,2
"3328",2013,2013-09-16,3,"920",5.59999990463257,1.30999994277954
"3329",2013,2013-09-16,3,"921",6.40000009536743,1.07000005245209
"3330",2013,2013-09-16,3,"922",6.5,0.980000019073486
"3331",2013,2013-09-16,3,"923",3.59999990463257,1.97000002861023
"3332",2013,2013-10-15,4,"072",2.20000004768372,3.29999995231628
"3333",2013,2013-10-15,4,"073",2.5,1.23000001907349
"3334",2013,2013-10-01,4,"305",5.69999980926514,0.980000019073486
"3335",2013,2013-10-01,4,"306",5.90000009536743,0.790000021457672
"3336",2013,2013-10-01,4,"307",6.90000009536743,0.860000014305115
"3337",2013,2013-10-01,4,"308",6.5,0.899999976158142
"3338",2013,2013-10-01,4,"309",6.19999980926514,0.720000028610229
"3339",2013,2013-10-01,4,"310",6.59999990463257,0.709999978542328
"3340",2013,2013-10-01,4,"311",5.69999980926514,0.839999973773956
"3341",2013,2013-10-01,4,"314",23.1000003814697,0.379999995231628
"3342",2013,2013-10-01,4,"315",16.7999992370605,0.400000005960464
"3343",2013,2013-10-01,4,"321",6.90000009536743,0.949999988079071
"3344",2013,2013-10-01,4,"322",7.19999980926514,0.839999973773956
"3345",2013,2013-10-01,4,"323",8.60000038146973,0.720000028610229
"3346",2013,2013-10-02,4,"325",8.30000019073486,0.970000028610229
"3347",2013,2013-10-01,4,"326",9.30000019073486,0.720000028610229
"3348",2013,2013-10-01,4,"327",8.60000038146973,0.769999980926514
"3349",2013,2013-10-02,4,"328",21.2999992370605,0.379999995231628
"3350",2013,2013-10-02,4,"329",14.5,0.800000011920929
"3351",2013,2013-10-02,4,"334",18,0.550000011920929
"3352",2013,2013-10-02,4,"335",36.5,0.360000014305115
"3353",2013,2013-10-02,4,"336",8.5,0.930000007152557
"3354",2013,2013-10-02,4,"337",6.80000019073486,0.800000011920929
"3355",2013,2013-10-02,4,"338",5.90000009536743,1
"3356",2013,2013-10-02,4,"339",7,0.990000009536743
"3357",2013,2013-10-02,4,"340",11.6999998092651,0.610000014305115
"3358",2013,2013-10-02,4,"341",17.7000007629395,0.419999986886978
"3359",2013,2013-10-02,4,"401",10.1999998092651,0.610000014305115
"3360",2013,2013-10-02,4,"403",9.19999980926514,0.699999988079071
"3361",2013,2013-10-02,4,"404",12.1000003814697,0.670000016689301
"3362",2013,2013-10-03,4,"405",41.7000007629395,0.200000002980232
"3363",2013,2013-10-03,4,"406",20.2999992370605,0.389999985694885
"3364",2013,2013-10-03,4,"407",34.0999984741211,0.300000011920929
"3365",2013,2013-10-03,4,"408",21.7999992370605,0.509999990463257
"3366",2013,2013-10-03,4,"409",17.2000007629395,0.589999973773956
"3367",2013,2013-10-03,4,"410",11.8000001907349,0.620000004768372
"3368",2013,2013-10-03,4,"411",11.8999996185303,0.730000019073486
"3369",2013,2013-10-03,4,"412",13.5,0.699999988079071
"3370",2013,2013-10-03,4,"413",10.8000001907349,0.720000028610229
"3371",2013,2013-10-07,4,"414",11.1999998092651,0.670000016689301
"3372",2013,2013-10-07,4,"415",14.8999996185303,0.660000026226044
"3373",2013,2013-10-07,4,"416",19.5,0.600000023841858
"3374",2013,2013-10-07,4,"417",14.6999998092651,0.600000023841858
"3375",2013,2013-10-07,4,"418",37.2999992370605,0.46000000834465
"3376",2013,2013-10-03,4,"501",9.69999980926514,0.649999976158142
"3377",2013,2013-10-03,4,"502",9.80000019073486,0.620000004768372
"3378",2013,2013-10-03,4,"503",13.6000003814697,0.600000023841858
"3379",2013,2013-10-03,4,"504",10.6000003814697,0.670000016689301
"3380",2013,2013-10-03,4,"505",9.39999961853027,0.810000002384186
"3381",2013,2013-10-08,4,"507",21.8999996185303,0.419999986886978
"3382",2013,2013-10-08,4,"508",16,0.699999988079071
"3383",2013,2013-10-08,4,"509",15.8000001907349,0.639999985694885
"3384",2013,2013-10-08,4,"510",20.2000007629395,0.560000002384186
"3385",2013,2013-10-08,4,"511",19.2000007629395,0.620000004768372
"3386",2013,2013-10-08,4,"512",17.7000007629395,0.519999980926514
"3387",2013,2013-10-08,4,"513",16.7999992370605,0.639999985694885
"3388",2013,2013-10-08,4,"515",14.5,0.620000004768372
"3389",2013,2013-10-08,4,"516",18.7999992370605,0.519999980926514
"3390",2013,2013-10-08,4,"517",15.8999996185303,0.620000004768372
"3391",2013,2013-10-08,4,"518",16.8999996185303,0.610000014305115
"3392",2013,2013-10-08,4,"519",14.3999996185303,0.579999983310699
"3393",2013,2013-10-07,4,"601",17,0.569999992847443
"3394",2013,2013-10-07,4,"602",20.6000003814697,0.5
"3395",2013,2013-10-07,4,"603",10.6999998092651,0.709999978542328
"3396",2013,2013-10-07,4,"604",9.69999980926514,0.730000019073486
"3397",2013,2013-10-07,4,"605",23.1000003814697,0.46000000834465
"3398",2013,2013-10-07,4,"606",22.7000007629395,0.449999988079071
"3399",2013,2013-10-08,4,"608",20.3999996185303,0.569999992847443
"3400",2013,2013-10-09,4,"701",25.2999992370605,0.319999992847443
"3401",2013,2013-10-09,4,"703",27.5,0.360000014305115
"3402",2013,2013-10-09,4,"704",26.7000007629395,0.400000005960464
"3403",2013,2013-10-09,4,"705",18.1000003814697,0.400000005960464
"3404",2013,2013-10-09,4,"706",25.2000007629395,0.300000011920929
"3405",2013,2013-10-09,4,"707",20.7000007629395,0.310000002384186
"3406",2013,2013-10-09,4,"708",11.8000001907349,0.649999976158142
"3407",2013,2013-10-09,4,"709",8.89999961853027,1
"3408",2013,2013-10-09,4,"710",7.19999980926514,1.17999994754791
"3409",2013,2013-10-09,4,"711",7.19999980926514,1.02999997138977
"3410",2013,2013-10-15,4,"712",2.09999990463257,2.40000009536743
"3411",2013,2013-10-09,4,"713",6.30000019073486,1
"3412",2013,2013-10-09,4,"715",7,1
"3413",2013,2013-10-09,4,"716",8.19999980926514,0.899999976158142
"3414",2013,2013-10-15,4,"717",2.40000009536743,2
"3415",2013,2013-10-16,4,"719",24.2999992370605,0.400000005960464
"3416",2013,2013-10-09,4,"721",11.6000003814697,0.680000007152557
"3417",2013,2013-10-16,4,"723",5.90000009536743,1.17999994754791
"3418",2013,2013-10-15,4,"724",2.5,2.10999989509583
"3419",2013,2013-10-15,4,"735",2.70000004768372,2.67000007629395
"3420",2013,2013-10-15,4,"736",5.09999990463257,2.32999992370605
"3421",2013,2013-10-16,4,"795",12.1000003814697,0.5
"3422",2013,2013-10-16,4,"796",13.1999998092651,0.540000021457672
"3423",2013,2013-10-16,4,"797",29.1000003814697,0.28999999165535
"3424",2013,2013-10-07,4,"802",13.6000003814697,0.479999989271164
"3425",2013,2013-10-07,4,"804",12.6999998092651,0.639999985694885
"3426",2013,2013-10-10,4,"806",13.3000001907349,0.589999973773956
"3427",2013,2013-10-10,4,"807",13.5,0.879999995231628
"3428",2013,2013-10-10,4,"808",9.19999980926514,0.819999992847443
"3429",2013,2013-10-10,4,"809",8.60000038146973,0.990000009536743
"3430",2013,2013-10-14,4,"810",9.69999980926514,0.810000002384186
"3431",2013,2013-10-14,4,"811",8.5,0.699999988079071
"3432",2013,2013-10-14,4,"812",9.19999980926514,0.899999976158142
"3433",2013,2013-10-14,4,"813",9.89999961853027,0.769999980926514
"3434",2013,2013-10-14,4,"814",9.5,0.839999973773956
"3435",2013,2013-10-14,4,"815",7.09999990463257,1
"3436",2013,2013-10-10,4,"902",2.59999990463257,3.10999989509583
"3437",2013,2013-10-14,4,"903",3.90000009536743,1.16999995708466
"3438",2013,2013-10-14,4,"904",5.5,0.889999985694885
"3439",2013,2013-10-14,4,"905",6.19999980926514,1.00999999046326
"3440",2013,2013-10-10,4,"906",4.19999980926514,1.05999994277954
"3441",2013,2013-10-10,4,"908",5.80000019073486,0.970000028610229
"3442",2013,2013-10-10,4,"909",4.19999980926514,1.32000005245209
"3443",2013,2013-10-10,4,"910",5.90000009536743,1.17999994754791
"3444",2013,2013-10-10,4,"911",7.59999990463257,0.790000021457672
"3445",2013,2013-10-10,4,"912",9.69999980926514,0.959999978542328
"3446",2013,2013-10-10,4,"913",3.70000004768372,1.82000005245209
"3447",2013,2013-10-10,4,"914",3.90000009536743,1.33000004291534
"3448",2013,2013-10-10,4,"915",4.59999990463257,0.75
"3449",2013,2013-10-14,4,"919",1.89999997615814,2.5
"3450",2013,2013-10-14,4,"920",3.20000004768372,1.91999995708466
"3451",2013,2013-10-14,4,"921",3,2.20000004768372
"3452",2013,2013-10-14,4,"922",4.19999980926514,1.70000004768372
"3453",2013,2013-10-14,4,"923",2.29999995231628,3.09999990463257
"3454",2013,2013-11-20,5,"072",3.20000004768372,2.04999995231628
"3455",2013,2013-11-20,5,"073",2.79999995231628,2.09999990463257
"3456",2013,2013-11-04,5,"305",7.19999980926514,1
"3457",2013,2013-11-04,5,"306",8.5,0.899999976158142
"3458",2013,2013-11-04,5,"307",9.60000038146973,0.899999976158142
"3459",2013,2013-11-04,5,"308",9.89999961853027,0.959999978542328
"3460",2013,2013-11-04,5,"309",8.80000019073486,0.930000007152557
"3461",2013,2013-11-04,5,"310",11.3000001907349,0.680000007152557
"3462",2013,2013-11-04,5,"311",13.1999998092651,0.629999995231628
"3463",2013,2013-11-04,5,"314",12.5,0.720000028610229
"3464",2013,2013-11-04,5,"315",13.8999996185303,0.730000019073486
"3465",2013,2013-11-04,5,"321",12.6999998092651,0.949999988079071
"3466",2013,2013-11-04,5,"322",10.1999998092651,0.699999988079071
"3467",2013,2013-11-04,5,"323",12.5,0.680000007152557
"3468",2013,2013-11-05,5,"325",10.3999996185303,0.879999995231628
"3469",2013,2013-11-04,5,"326",16.3999996185303,0.529999971389771
"3470",2013,2013-11-04,5,"327",9.39999961853027,0.990000009536743
"3471",2013,2013-11-05,5,"328",22.3999996185303,0.430000007152557
"3472",2013,2013-11-05,5,"329",23.8999996185303,0.490000009536743
"3473",2013,2013-11-05,5,"334",15.1999998092651,0.560000002384186
"3474",2013,2013-11-05,5,"335",20.6000003814697,0.479999989271164
"3475",2013,2013-11-05,5,"336",12.3000001907349,0.629999995231628
"3476",2013,2013-11-05,5,"337",6.5,0.819999992847443
"3477",2013,2013-11-05,5,"338",10.8999996185303,0.800000011920929
"3478",2013,2013-11-05,5,"339",16,0.680000007152557
"3479",2013,2013-11-05,5,"340",32.4000015258789,0.370000004768372
"3480",2013,2013-11-05,5,"341",31.3999996185303,0.28999999165535
"3481",2013,2013-11-05,5,"401",11.6000003814697,0.800000011920929
"3482",2013,2013-11-05,5,"403",14.1000003814697,0.620000004768372
"3483",2013,2013-11-05,5,"404",10.1999998092651,0.660000026226044
"3484",2013,2013-11-06,5,"405",13.8000001907349,0.699999988079071
"3485",2013,2013-11-06,5,"406",13.1999998092651,0.639999985694885
"3486",2013,2013-11-06,5,"407",22,0.579999983310699
"3487",2013,2013-11-06,5,"408",11.1999998092651,0.670000016689301
"3488",2013,2013-11-06,5,"409",10.6999998092651,0.720000028610229
"3489",2013,2013-11-06,5,"410",10.8999996185303,0.779999971389771
"3490",2013,2013-11-06,5,"411",12.3999996185303,0.699999988079071
"3491",2013,2013-11-06,5,"412",12.8999996185303,0.709999978542328
"3492",2013,2013-11-06,5,"413",12,0.620000004768372
"3493",2013,2013-11-07,5,"414",14.8999996185303,0.680000007152557
"3494",2013,2013-11-07,5,"415",16.1000003814697,0.689999997615814
"3495",2013,2013-11-07,5,"416",15,0.579999983310699
"3496",2013,2013-11-07,5,"417",17.8999996185303,0.479999989271164
"3497",2013,2013-11-07,5,"418",25.5,0.400000005960464
"3498",2013,2013-11-06,5,"501",10.8000001907349,0.730000019073486
"3499",2013,2013-11-06,5,"502",11.8000001907349,0.610000014305115
"3500",2013,2013-11-06,5,"503",9.69999980926514,0.660000026226044
"3501",2013,2013-11-06,5,"504",9.10000038146973,0.810000002384186
"3502",2013,2013-11-06,5,"505",11.8000001907349,0.740000009536743
"3503",2013,2013-11-12,5,"507",33.5999984741211,0.28999999165535
"3504",2013,2013-11-12,5,"508",23.5,0.490000009536743
"3505",2013,2013-11-12,5,"509",17.7999992370605,0.46000000834465
"3506",2013,2013-11-12,5,"510",27.2999992370605,0.560000002384186
"3507",2013,2013-11-12,5,"511",19.7000007629395,0.639999985694885
"3508",2013,2013-11-12,5,"512",18.1000003814697,0.629999995231628
"3509",2013,2013-11-12,5,"513",15.3000001907349,0.629999995231628
"3510",2013,2013-11-12,5,"515",22.7000007629395,0.479999989271164
"3511",2013,2013-11-12,5,"516",15.3000001907349,0.620000004768372
"3512",2013,2013-11-12,5,"517",36.9000015258789,0.370000004768372
"3513",2013,2013-11-12,5,"518",27.6000003814697,0.479999989271164
"3514",2013,2013-11-12,5,"519",18.8999996185303,0.449999988079071
"3515",2013,2013-11-07,5,"601",14.1999998092651,0.600000023841858
"3516",2013,2013-11-07,5,"602",19,0.620000004768372
"3517",2013,2013-11-07,5,"603",26.8999996185303,0.340000003576279
"3518",2013,2013-11-07,5,"604",30.2000007629395,0.419999986886978
"3519",2013,2013-11-07,5,"605",23.6000003814697,0.340000003576279
"3520",2013,2013-11-07,5,"606",25,0.419999986886978
"3521",2013,2013-11-12,5,"608",10.8999996185303,0.680000007152557
"3522",2013,2013-11-13,5,"701",12.5,0.639999985694885
"3523",2013,2013-11-13,5,"703",17.8999996185303,0.490000009536743
"3524",2013,2013-11-13,5,"704",17.6000003814697,0.509999990463257
"3525",2013,2013-11-13,5,"705",12.6999998092651,0.610000014305115
"3526",2013,2013-11-13,5,"706",13.1000003814697,0.529999971389771
"3527",2013,2013-11-13,5,"707",14,0.680000007152557
"3528",2013,2013-11-13,5,"708",7.19999980926514,1.03999996185303
"3529",2013,2013-11-13,5,"709",5.80000019073486,1.0900000333786
"3530",2013,2013-11-13,5,"710",5.19999980926514,1.38999998569489
"3531",2013,2013-11-13,5,"711",5.19999980926514,1.3400000333786
"3532",2013,2013-11-20,5,"712",3.20000004768372,2.16000008583069
"3533",2013,2013-11-13,5,"713",4.80000019073486,1.3400000333786
"3534",2013,2013-11-13,5,"715",4.30000019073486,1.61000001430511
"3535",2013,2013-11-13,5,"716",4.59999990463257,1.44000005722046
"3536",2013,2013-11-20,5,"717",2.40000009536743,2.38000011444092
"3537",2013,2013-11-19,5,"719",16.5,0.579999983310699
"3538",2013,2013-11-13,5,"721",8.69999980926514,1.00999999046326
"3539",2013,2013-11-19,5,"723",4.30000019073486,1.63999998569489
"3540",2013,2013-11-20,5,"724",2.59999990463257,2.1800000667572
"3541",2013,2013-11-20,5,"735",2.79999995231628,2.26999998092651
"3542",2013,2013-11-19,5,"795",17,0.639999985694885
"3543",2013,2013-11-19,5,"796",22.8999996185303,0.409999996423721
"3544",2013,2013-11-19,5,"797",37.7000007629395,0.25
"3545",2013,2013-11-07,5,"802",9.60000038146973,0.769999980926514
"3546",2013,2013-11-07,5,"804",7.59999990463257,1.0900000333786
"3547",2013,2013-11-14,5,"806",6.90000009536743,1.08000004291534
"3548",2013,2013-11-14,5,"807",6,1.33000004291534
"3549",2013,2013-11-14,5,"808",6.59999990463257,1.37000000476837
"3550",2013,2013-11-14,5,"809",5.30000019073486,1.51999998092651
"3551",2013,2013-11-18,5,"810",8.19999980926514,1.39999997615814
"3552",2013,2013-11-18,5,"811",6.19999980926514,1.01999998092651
"3553",2013,2013-11-18,5,"812",5.5,1.00999999046326
"3554",2013,2013-11-18,5,"813",5.5,1.20000004768372
"3555",2013,2013-11-18,5,"814",5.59999990463257,1.02999997138977
"3556",2013,2013-11-18,5,"815",5.5,1.01999998092651
"3557",2013,2013-11-14,5,"902",1.79999995231628,2.95000004768372
"3558",2013,2013-11-18,5,"903",3.20000004768372,2.88000011444092
"3559",2013,2013-11-18,5,"904",5.69999980926514,1.47000002861023
"3560",2013,2013-11-18,5,"905",5.80000019073486,1.16999995708466
"3561",2013,2013-11-14,5,"906",6.40000009536743,1.26999998092651
"3562",2013,2013-11-14,5,"908",7.09999990463257,1.16999995708466
"3563",2013,2013-11-14,5,"909",4.30000019073486,1.5
"3564",2013,2013-11-14,5,"910",3.90000009536743,1.75999999046326
"3565",2013,2013-11-14,5,"911",6.09999990463257,1.82000005245209
"3566",2013,2013-11-14,5,"912",3.09999990463257,2.01999998092651
"3567",2013,2013-11-14,5,"913",2,2.90000009536743
"3568",2013,2013-11-14,5,"914",1.79999995231628,3.78999996185303
"3569",2013,2013-11-14,5,"915",1.70000004768372,2.97000002861023
"3570",2013,2013-11-18,5,"919",2.09999990463257,2.64000010490417
"3571",2013,2013-11-18,5,"920",2.20000004768372,2.46000003814697
"3572",2013,2013-11-18,5,"921",2.29999995231628,2.16000008583069
"3573",2013,2013-11-18,5,"922",2.79999995231628,2.3199999332428
"3574",2013,2013-11-18,5,"923",1.60000002384186,3.84999990463257
"3575",2013,2013-12-17,6,"072",7.09999990463257,1.11000001430511
"3576",2013,2013-12-17,6,"073",7.59999990463257,0.920000016689301
"3577",2013,2013-12-02,6,"305",10.8000001907349,0.810000002384186
"3578",2013,2013-12-02,6,"306",7.30000019073486,0.990000009536743
"3579",2013,2013-12-02,6,"307",9.30000019073486,0.769999980926514
"3580",2013,2013-12-02,6,"308",10.6999998092651,0.959999978542328
"3581",2013,2013-12-02,6,"309",7.59999990463257,0.939999997615814
"3582",2013,2013-12-02,6,"310",7.30000019073486,1.00999999046326
"3583",2013,2013-12-02,6,"311",17.7000007629395,0.569999992847443
"3584",2013,2013-12-02,6,"314",19.2000007629395,0.519999980926514
"3585",2013,2013-12-02,6,"315",10.1000003814697,0.689999997615814
"3586",2013,2013-12-03,6,"321",19.5,0.550000011920929
"3587",2013,2013-12-02,6,"322",17.2000007629395,0.699999988079071
"3588",2013,2013-12-02,6,"323",9.19999980926514,0.810000002384186
"3589",2013,2013-12-03,6,"325",16,0.409999996423721
"3590",2013,2013-12-02,6,"326",11,0.819999992847443
"3591",2013,2013-12-02,6,"327",5.59999990463257,1.12999999523163
"3592",2013,2013-12-02,6,"328",7.19999980926514,0.930000007152557
"3593",2013,2013-12-03,6,"329",133,0.25
"3594",2013,2013-12-03,6,"334",122,0.180000007152557
"3595",2013,2013-12-03,6,"335",185,0.150000005960464
"3596",2013,2013-12-03,6,"336",262,0.100000001490116
"3597",2013,2013-12-03,6,"337",173,0.119999997317791
"3598",2013,2013-12-03,6,"338",12.5,0.600000023841858
"3599",2013,2013-12-03,6,"339",21.8999996185303,0.370000004768372
"3600",2013,2013-12-03,6,"340",143,0.270000010728836
"3601",2013,2013-12-03,6,"341",72.5999984741211,0.25
"3602",2013,2013-12-03,6,"401",96.5999984741211,0.25
"3603",2013,2013-12-03,6,"403",15,0.600000023841858
"3604",2013,2013-12-03,6,"404",15.8000001907349,0.740000009536743
"3605",2013,2013-12-04,6,"405",17.7000007629395,0.569999992847443
"3606",2013,2013-12-04,6,"406",12.6999998092651,0.620000004768372
"3607",2013,2013-12-04,6,"407",18.2000007629395,0.469999998807907
"3608",2013,2013-12-04,6,"408",27.3999996185303,0.490000009536743
"3609",2013,2013-12-04,6,"409",17.2999992370605,0.519999980926514
"3610",2013,2013-12-04,6,"410",16.2000007629395,0.620000004768372
"3611",2013,2013-12-04,6,"411",20.1000003814697,0.490000009536743
"3612",2013,2013-12-04,6,"412",18.2999992370605,0.409999996423721
"3613",2013,2013-12-04,6,"413",15.8000001907349,0.46000000834465
"3614",2013,2013-12-05,6,"414",15.6000003814697,0.479999989271164
"3615",2013,2013-12-05,6,"415",17.3999996185303,0.529999971389771
"3616",2013,2013-12-05,6,"416",41.9000015258789,0.310000002384186
"3617",2013,2013-12-05,6,"417",30.7000007629395,0.330000013113022
"3618",2013,2013-12-05,6,"418",27.7000007629395,0.389999985694885
"3619",2013,2013-12-04,6,"501",23.1000003814697,0.509999990463257
"3620",2013,2013-12-04,6,"502",20,0.490000009536743
"3621",2013,2013-12-04,6,"503",16.7999992370605,0.569999992847443
"3622",2013,2013-12-04,6,"504",15.6000003814697,0.649999976158142
"3623",2013,2013-12-04,6,"505",15,0.540000021457672
"3624",2013,2013-12-09,6,"507",61.5999984741211,0.259999990463257
"3625",2013,2013-12-09,6,"508",33.9000015258789,0.340000003576279
"3626",2013,2013-12-09,6,"509",17.6000003814697,0.490000009536743
"3627",2013,2013-12-09,6,"510",17.2999992370605,0.449999988079071
"3628",2013,2013-12-09,6,"511",17.7000007629395,0.469999998807907
"3629",2013,2013-12-09,6,"512",18.5,0.5
"3630",2013,2013-12-09,6,"513",15.1000003814697,0.529999971389771
"3631",2013,2013-12-09,6,"515",51.5999984741211,0.219999998807907
"3632",2013,2013-12-09,6,"516",44.2000007629395,0.300000011920929
"3633",2013,2013-12-09,6,"517",58.4000015258789,0.219999998807907
"3634",2013,2013-12-09,6,"518",60.9000015258789,0.239999994635582
"3635",2013,2013-12-09,6,"519",75.5,0.189999997615814
"3636",2013,2013-12-05,6,"601",30.1000003814697,0.370000004768372
"3637",2013,2013-12-05,6,"602",29.8999996185303,0.319999992847443
"3638",2013,2013-12-05,6,"603",21.3999996185303,0.490000009536743
"3639",2013,2013-12-05,6,"604",32.9000015258789,0.28999999165535
"3640",2013,2013-12-05,6,"605",44.0999984741211,0.28999999165535
"3641",2013,2013-12-05,6,"606",37.7000007629395,0.259999990463257
"3642",2013,2013-12-09,6,"608",20.1000003814697,0.529999971389771
"3643",2013,2013-12-10,6,"701",31.6000003814697,0.310000002384186
"3644",2013,2013-12-10,6,"703",35.0999984741211,0.300000011920929
"3645",2013,2013-12-10,6,"704",36,0.300000011920929
"3646",2013,2013-12-10,6,"705",31,0.319999992847443
"3647",2013,2013-12-10,6,"706",35,0.28999999165535
"3648",2013,2013-12-10,6,"707",34.0999984741211,0.349999994039536
"3649",2013,2013-12-10,6,"708",19,0.379999995231628
"3650",2013,2013-12-10,6,"709",11.1000003814697,0.720000028610229
"3651",2013,2013-12-10,6,"710",7.80000019073486,0.970000028610229
"3652",2013,2013-12-10,6,"711",6.90000009536743,1.02999997138977
"3653",2013,2013-12-17,6,"712",6.40000009536743,1.07000005245209
"3654",2013,2013-12-10,6,"713",6.90000009536743,1.0900000333786
"3655",2013,2013-12-10,6,"715",8.10000038146973,1.02999997138977
"3656",2013,2013-12-10,6,"716",7.69999980926514,1.07000005245209
"3657",2013,2013-12-17,6,"717",7.09999990463257,0.910000026226044
"3658",2013,2013-12-16,6,"719",62.7000007629395,0.219999998807907
"3659",2013,2013-12-10,6,"721",13.8999996185303,0.639999985694885
"3660",2013,2013-12-16,6,"723",8.39999961853027,0.920000016689301
"3661",2013,2013-12-17,6,"724",7.40000009536743,0.959999978542328
"3662",2013,2013-12-17,6,"735",8.39999961853027,1.02999997138977
"3663",2013,2013-12-17,6,"736",9.39999961853027,1.04999995231628
"3664",2013,2013-12-16,6,"795",17.2999992370605,0.509999990463257
"3665",2013,2013-12-16,6,"796",44.9000015258789,0.170000001788139
"3666",2013,2013-12-16,6,"797",90.5999984741211,0.159999996423721
"3667",2013,2013-12-05,6,"802",11.1999998092651,0.600000023841858
"3668",2013,2013-12-05,6,"804",12.1000003814697,0.5
"3669",2013,2013-12-11,6,"806",10.8999996185303,0.790000021457672
"3670",2013,2013-12-11,6,"807",10.6999998092651,0.779999971389771
"3671",2013,2013-12-11,6,"808",9.80000019073486,0.810000002384186
"3672",2013,2013-12-11,6,"809",13.5,0.810000002384186
"3673",2013,2013-12-12,6,"810",18.7000007629395,0.519999980926514
"3674",2013,2013-12-12,6,"811",9.5,0.939999997615814
"3675",2013,2013-12-12,6,"812",10.8999996185303,0.879999995231628
"3676",2013,2013-12-12,6,"813",9.10000038146973,1.01999998092651
"3677",2013,2013-12-12,6,"814",6.59999990463257,1.03999996185303
"3678",2013,2013-12-12,6,"815",7.19999980926514,1.16999995708466
"3679",2013,2013-12-11,6,"902",3.70000004768372,1.83000004291534
"3680",2013,2013-12-12,6,"903",4.30000019073486,1.48000001907349
"3681",2013,2013-12-12,6,"904",6,1.22000002861023
"3682",2013,2013-12-12,6,"905",5.40000009536743,1.42999994754791
"3683",2013,2013-12-11,6,"906",3.90000009536743,1.35000002384186
"3684",2013,2013-12-11,6,"908",4.5,1.58000004291534
"3685",2013,2013-12-11,6,"909",4.69999980926514,1.5
"3686",2013,2013-12-11,6,"910",5.30000019073486,1.30999994277954
"3687",2013,2013-12-11,6,"911",5.40000009536743,1.35000002384186
"3688",2013,2013-12-11,6,"912",6.59999990463257,1.22000002861023
"3689",2013,2013-12-11,6,"913",2.20000004768372,3
"3690",2013,2013-12-11,6,"914",1.89999997615814,3
"3691",2013,2013-12-11,6,"915",2.59999990463257,2.54999995231628
"3692",2013,2013-12-12,6,"919",2.70000004768372,2.3199999332428
"3693",2013,2013-12-12,6,"920",3.29999995231628,1.76999998092651
"3694",2013,2013-12-12,6,"921",2.5,1.97000002861023
"3695",2013,2013-12-12,6,"922",4,1.4099999666214
"3696",2013,2013-12-12,6,"923",4.5,1.35000002384186
"3697",2014,2014-09-18,3,"072",5.5,1.36000001430511
"3698",2014,2014-09-18,3,"073",5.09999990463257,1.62999999523163
"3699",2014,2014-09-03,3,"305",4.69999980926514,1.52999997138977
"3700",2014,2014-09-03,3,"306",6.80000019073486,1.14999997615814
"3701",2014,2014-09-03,3,"307",7.5,0.959999978542328
"3702",2014,2014-09-03,3,"308",5.09999990463257,1.57000005245209
"3703",2014,2014-09-03,3,"309",5.40000009536743,1.58000004291534
"3704",2014,2014-09-03,3,"310",6.19999980926514,1.07000005245209
"3705",2014,2014-09-03,3,"311",6.80000019073486,1.03999996185303
"3706",2014,2014-09-03,3,"314",21.2000007629395,0.519999980926514
"3707",2014,2014-09-03,3,"315",28,0.519999980926514
"3708",2014,2014-09-03,3,"321",6.59999990463257,0.949999988079071
"3709",2014,2014-09-03,3,"322",7.19999980926514,0.899999976158142
"3710",2014,2014-09-03,3,"323",5.30000019073486,1.14999997615814
"3711",2014,2014-09-04,3,"325",16.7999992370605,1.12000000476837
"3712",2014,2014-09-03,3,"326",5,1.0900000333786
"3713",2014,2014-09-03,3,"327",13.3000001907349,0.629999995231628
"3714",2014,2014-09-04,3,"328",10.6999998092651,0.910000026226044
"3715",2014,2014-09-04,3,"329",8.5,0.860000014305115
"3716",2014,2014-09-04,3,"334",19,0.529999971389771
"3717",2014,2014-09-04,3,"335",21.1000003814697,0.629999995231628
"3718",2014,2014-09-04,3,"336",16.2999992370605,0.589999973773956
"3719",2014,2014-09-04,3,"337",12.8999996185303,0.629999995231628
"3720",2014,2014-09-04,3,"338",8.80000019073486,0.899999976158142
"3721",2014,2014-09-04,3,"339",16.2999992370605,0.680000007152557
"3722",2014,2014-09-04,3,"340",9.80000019073486,0.819999992847443
"3723",2014,2014-09-04,3,"341",10.1999998092651,0.819999992847443
"3724",2014,2014-09-04,3,"401",7.69999980926514,0.939999997615814
"3725",2014,2014-09-04,3,"403",7.69999980926514,0.740000009536743
"3726",2014,2014-09-04,3,"404",7.80000019073486,1.02999997138977
"3727",2014,2014-09-08,3,"405",57.0999984741211,0.310000002384186
"3728",2014,2014-09-08,3,"406",29.3999996185303,0.319999992847443
"3729",2014,2014-09-08,3,"407",137,0.219999998807907
"3730",2014,2014-09-08,3,"408",46.4000015258789,0.46000000834465
"3731",2014,2014-09-08,3,"409",30.3999996185303,0.5
"3732",2014,2014-09-08,3,"410",25.2999992370605,0.409999996423721
