Year,Month,Day,Hour,Minute,Second,salinity
2018,10,31,0,30,0,5.96
2018,10,31,0,45,0,5.92
2018,10,31,1,0,0,5.89
2018,10,31,1,15,0,5.85
2018,10,31,1,30,0,5.82
2018,10,31,1,45,0,5.79
2018,10,31,2,0,0,5.76
2018,10,31,2,15,0,5.73
2018,10,31,2,30,0,5.7
2018,10,31,2,45,0,5.67
2018,10,31,3,0,0,5.65
2018,10,31,3,15,0,5.64
2018,10,31,3,30,0,5.63
2018,10,31,3,45,0,5.64
2018,10,31,4,0,0,5.66
2018,10,31,4,15,0,5.68
2018,10,31,4,30,0,5.72
2018,10,31,4,45,0,5.75
2018,10,31,5,0,0,5.79
2018,10,31,5,15,0,5.83
2018,10,31,5,30,0,5.87
2018,10,31,5,45,0,5.92
2018,10,31,6,0,0,5.95
2018,10,31,6,15,0,5.98
2018,10,31,6,30,0,6
2018,10,31,6,45,0,6.01
2018,10,31,7,0,0,6.02
2018,10,31,7,15,0,6.01
2018,10,31,7,30,0,6.01
2018,10,31,7,45,0,5.99
2018,10,31,8,0,0,5.97
2018,10,31,8,15,0,5.96
2018,10,31,8,30,0,5.95
2018,10,31,8,45,0,5.94
2018,10,31,9,0,0,5.94
2018,10,31,9,15,0,5.94
2018,10,31,9,30,0,5.95
2018,10,31,9,45,0,5.97
2018,10,31,10,0,0,5.99
2018,10,31,10,15,0,6
2018,10,31,10,30,0,6.01
2018,10,31,10,45,0,6.01
2018,10,31,11,0,0,6
2018,10,31,11,15,0,5.97
2018,10,31,11,30,0,5.93
2018,10,31,11,45,0,5.9
2018,10,31,12,0,0,5.86
2018,10,31,12,15,0,5.83
2018,10,31,12,30,0,5.79
2018,10,31,12,45,0,5.77
2018,10,31,13,0,0,5.74
2018,10,31,13,15,0,5.71
2018,10,31,13,30,0,5.69
2018,10,31,13,45,0,5.67
2018,10,31,14,0,0,5.66
2018,10,31,14,15,0,5.65
2018,10,31,14,30,0,5.64
2018,10,31,14,45,0,5.63
2018,10,31,15,0,0,5.63
2018,10,31,15,15,0,5.63
2018,10,31,15,30,0,5.64
2018,10,31,15,45,0,5.64
2018,10,31,16,0,0,5.65
2018,10,31,16,15,0,5.66
2018,10,31,16,30,0,5.68
2018,10,31,16,45,0,5.71
2018,10,31,17,0,0,5.75
2018,10,31,17,15,0,5.8
2018,10,31,17,30,0,5.84
2018,10,31,17,45,0,5.88
2018,10,31,18,0,0,5.91
2018,10,31,18,15,0,5.94
2018,10,31,18,30,0,5.96
2018,10,31,18,45,0,5.97
2018,10,31,19,0,0,5.98
2018,10,31,19,15,0,5.98
2018,10,31,19,30,0,5.98
2018,10,31,19,45,0,5.98
2018,10,31,20,0,0,5.97
2018,10,31,20,15,0,5.95
2018,10,31,20,30,0,5.92
2018,10,31,20,45,0,5.86
2018,10,31,21,0,0,5.83
2018,10,31,21,15,0,5.8
2018,10,31,21,30,0,5.76
2018,10,31,21,45,0,5.73
2018,10,31,22,0,0,5.69
2018,10,31,22,15,0,5.67
2018,10,31,22,30,0,5.66
2018,10,31,22,45,0,5.66
2018,10,31,23,0,0,5.67
2018,10,31,23,15,0,5.69
2018,10,31,23,30,0,5.72
2018,10,31,23,45,0,5.74
2018,11,1,0,0,0,5.77
2018,11,1,0,15,0,5.78
2018,11,1,0,30,0,5.78
2018,11,1,0,45,0,5.76
2018,11,1,1,0,0,5.73
2018,11,1,1,15,0,5.68
2018,11,1,1,30,0,5.63
2018,11,1,1,45,0,5.59
2018,11,1,2,0,0,5.55
2018,11,1,2,15,0,5.52
2018,11,1,2,30,0,5.49
2018,11,1,2,45,0,5.47
2018,11,1,3,0,0,5.44
2018,11,1,3,15,0,5.41
2018,11,1,3,30,0,5.39
2018,11,1,3,45,0,5.37
2018,11,1,4,0,0,5.36
2018,11,1,4,15,0,5.35
2018,11,1,4,30,0,5.35
2018,11,1,4,45,0,5.35
2018,11,1,5,0,0,5.36
2018,11,1,5,15,0,5.38
2018,11,1,5,30,0,5.4
2018,11,1,5,45,0,5.42
2018,11,1,6,0,0,5.45
2018,11,1,6,15,0,5.48
2018,11,1,6,30,0,5.52
2018,11,1,6,45,0,5.57
2018,11,1,7,0,0,5.61
2018,11,1,7,15,0,5.65
2018,11,1,7,30,0,5.69
2018,11,1,7,45,0,5.73
2018,11,1,8,0,0,5.75
2018,11,1,8,15,0,5.77
2018,11,1,8,30,0,5.77
2018,11,1,8,45,0,5.77
2018,11,1,9,0,0,5.76
2018,11,1,9,15,0,5.75
2018,11,1,9,30,0,5.75
2018,11,1,9,45,0,5.74
2018,11,1,10,0,0,5.74
2018,11,1,10,15,0,5.74
2018,11,1,10,30,0,5.74
2018,11,1,10,45,0,5.75
2018,11,1,11,0,0,5.76
2018,11,1,11,15,0,5.77
2018,11,1,11,30,0,5.76
2018,11,1,11,45,0,5.73
2018,11,1,12,0,0,5.7
2018,11,1,12,15,0,5.66
2018,11,1,12,30,0,5.61
2018,11,1,12,45,0,5.57
2018,11,1,13,0,0,5.53
2018,11,1,13,15,0,5.5
2018,11,1,13,30,0,5.48
2018,11,1,13,45,0,5.45
2018,11,1,14,0,0,5.43
2018,11,1,14,15,0,5.41
2018,11,1,14,30,0,5.4
2018,11,1,14,45,0,5.38
2018,11,1,15,0,0,5.38
2018,11,1,15,15,0,5.38
2018,11,1,15,30,0,5.38
2018,11,1,15,45,0,5.39
2018,11,1,16,0,0,5.4
2018,11,1,16,15,0,5.41
2018,11,1,16,30,0,5.41
2018,11,1,16,45,0,5.41
2018,11,1,17,0,0,5.4
2018,11,1,17,15,0,5.39
2018,11,1,17,30,0,5.39
2018,11,1,17,45,0,5.38
2018,11,1,18,0,0,5.39
2018,11,1,18,15,0,5.4
2018,11,1,18,30,0,5.42
2018,11,1,18,45,0,5.45
2018,11,1,19,0,0,5.49
2018,11,1,19,15,0,5.52
2018,11,1,19,30,0,5.55
2018,11,1,19,45,0,5.58
2018,11,1,20,0,0,5.61
2018,11,1,20,15,0,5.63
2018,11,1,20,30,0,5.64
2018,11,1,20,45,0,5.65
2018,11,1,21,0,0,5.65
2018,11,1,21,15,0,5.64
2018,11,1,21,30,0,5.62
2018,11,1,21,45,0,5.6
2018,11,1,22,0,0,5.56
2018,11,1,22,15,0,5.51
2018,11,1,22,30,0,5.48
2018,11,1,22,45,0,5.45
2018,11,1,23,0,0,5.42
2018,11,1,23,15,0,5.41
2018,11,1,23,30,0,5.42
2018,11,1,23,45,0,5.44
2018,11,2,0,0,0,5.47
2018,11,2,0,15,0,5.51
2018,11,2,0,30,0,5.55
2018,11,2,0,45,0,5.6
2018,11,2,1,0,0,5.63
2018,11,2,1,15,0,5.67
2018,11,2,1,30,0,5.7
2018,11,2,1,45,0,5.72
2018,11,2,2,0,0,5.73
2018,11,2,2,15,0,5.74
2018,11,2,2,30,0,5.73
2018,11,2,2,45,0,5.71
2018,11,2,3,0,0,5.68
2018,11,2,3,15,0,5.65
2018,11,2,3,30,0,5.61
2018,11,2,3,45,0,5.59
2018,11,2,4,0,0,5.56
2018,11,2,4,15,0,5.54
2018,11,2,4,30,0,5.52
2018,11,2,4,45,0,5.51
2018,11,2,5,0,0,5.49
2018,11,2,5,15,0,5.49
2018,11,2,5,30,0,5.49
2018,11,2,5,45,0,5.49
2018,11,2,6,0,0,5.49
2018,11,2,6,15,0,5.51
2018,11,2,6,30,0,5.52
2018,11,2,6,45,0,5.55
2018,11,2,7,0,0,5.58
2018,11,2,7,15,0,5.61
2018,11,2,7,30,0,5.65
2018,11,2,7,45,0,5.69
2018,11,2,8,0,0,5.72
2018,11,2,8,15,0,5.74
2018,11,2,8,30,0,5.74
2018,11,2,8,45,0,5.74
2018,11,2,9,0,0,5.72
2018,11,2,9,15,0,5.69
2018,11,2,9,30,0,5.66
2018,11,2,9,45,0,5.63
2018,11,2,10,0,0,5.6
2018,11,2,10,15,0,5.58
2018,11,2,10,30,0,5.56
2018,11,2,10,45,0,5.54
2018,11,2,11,0,0,5.54
2018,11,2,11,15,0,5.54
2018,11,2,11,30,0,5.55
2018,11,2,11,45,0,5.57
2018,11,2,12,0,0,5.59
2018,11,2,12,15,0,5.63
2018,11,2,12,30,0,5.68
2018,11,2,12,45,0,5.72
2018,11,2,13,0,0,5.73
2018,11,2,13,15,0,5.71
2018,11,2,13,30,0,5.69
2018,11,2,13,45,0,5.66
2018,11,2,14,0,0,5.63
2018,11,2,14,15,0,5.6
2018,11,2,14,30,0,5.58
2018,11,2,14,45,0,5.55
2018,11,2,15,0,0,5.53
2018,11,2,15,15,0,5.52
2018,11,2,15,30,0,5.5
2018,11,2,15,45,0,5.49
2018,11,2,16,0,0,5.48
2018,11,2,16,15,0,5.48
2018,11,2,16,30,0,5.48
2018,11,2,16,45,0,5.48
2018,11,2,17,0,0,5.49
2018,11,2,17,15,0,5.5
2018,11,2,17,30,0,5.51
2018,11,2,17,45,0,5.52
2018,11,2,18,0,0,5.51
2018,11,2,18,15,0,5.5
2018,11,2,18,30,0,5.49
2018,11,2,18,45,0,5.48
2018,11,2,19,0,0,5.48
2018,11,2,19,15,0,5.48
2018,11,2,19,30,0,5.49
2018,11,2,19,45,0,5.5
2018,11,2,20,0,0,5.52
2018,11,2,20,15,0,5.55
2018,11,2,20,30,0,5.58
2018,11,2,20,45,0,5.6
2018,11,2,21,0,0,5.62
2018,11,2,21,15,0,5.64
2018,11,2,21,30,0,5.66
2018,11,2,21,45,0,5.67
2018,11,2,22,0,0,5.68
2018,11,2,22,15,0,5.68
2018,11,2,22,30,0,5.68
2018,11,2,22,45,0,5.67
2018,11,2,23,0,0,5.66
2018,11,2,23,15,0,5.63
2018,11,2,23,30,0,5.6
2018,11,2,23,45,0,5.57
2018,11,3,0,0,0,5.54
2018,11,3,0,15,0,5.52
2018,11,3,0,30,0,5.5
2018,11,3,0,45,0,5.5
2018,11,3,1,0,0,5.5
2018,11,3,1,15,0,5.52
2018,11,3,1,30,0,5.54
2018,11,3,1,45,0,5.57
2018,11,3,2,0,0,5.59
2018,11,3,2,15,0,5.62
2018,11,3,2,30,0,5.64
2018,11,3,2,45,0,5.65
2018,11,3,3,0,0,5.65
2018,11,3,3,15,0,5.65
2018,11,3,3,30,0,5.63
2018,11,3,3,45,0,5.61
2018,11,3,4,0,0,5.57
2018,11,3,4,15,0,5.53
2018,11,3,4,30,0,5.49
2018,11,3,4,45,0,5.45
2018,11,3,5,0,0,5.41
2018,11,3,5,15,0,5.38
2018,11,3,5,30,0,5.36
2018,11,3,5,45,0,5.34
2018,11,3,6,0,0,5.33
2018,11,3,6,15,0,5.33
2018,11,3,6,30,0,5.33
2018,11,3,6,45,0,5.34
2018,11,3,7,0,0,5.35
2018,11,3,7,15,0,5.37
2018,11,3,7,30,0,5.41
2018,11,3,7,45,0,5.46
2018,11,3,8,0,0,5.51
2018,11,3,8,15,0,5.56
2018,11,3,8,30,0,5.6
2018,11,3,8,45,0,5.63
2018,11,3,9,0,0,5.64
2018,11,3,9,15,0,5.64
2018,11,3,9,30,0,5.64
2018,11,3,9,45,0,5.62
2018,11,3,10,0,0,5.6
2018,11,3,10,15,0,5.58
2018,11,3,10,30,0,5.56
2018,11,3,10,45,0,5.54
2018,11,3,11,0,0,5.53
2018,11,3,11,15,0,5.53
2018,11,3,11,30,0,5.53
2018,11,3,11,45,0,5.53
2018,11,3,12,0,0,5.53
2018,11,3,12,15,0,5.53
2018,11,3,12,30,0,5.53
2018,11,3,12,45,0,5.55
2018,11,3,13,0,0,5.57
2018,11,3,13,15,0,5.61
2018,11,3,13,30,0,5.63
2018,11,3,13,45,0,5.63
2018,11,3,14,0,0,5.61
2018,11,3,14,15,0,5.59
2018,11,3,14,30,0,5.55
2018,11,3,14,45,0,5.51
2018,11,3,15,0,0,5.47
2018,11,3,15,15,0,5.44
2018,11,3,15,30,0,5.41
2018,11,3,15,45,0,5.38
2018,11,3,16,0,0,5.36
2018,11,3,16,15,0,5.35
2018,11,3,16,30,0,5.35
2018,11,3,16,45,0,5.35
2018,11,3,17,0,0,5.36
2018,11,3,17,15,0,5.38
2018,11,3,17,30,0,5.39
2018,11,3,17,45,0,5.4
2018,11,3,18,0,0,5.42
2018,11,3,18,15,0,5.43
2018,11,3,18,30,0,5.44
2018,11,3,18,45,0,5.45
2018,11,3,19,0,0,5.45
2018,11,3,19,15,0,5.44
2018,11,3,19,30,0,5.43
2018,11,3,19,45,0,5.42
2018,11,3,20,0,0,5.4
2018,11,3,20,15,0,5.38
2018,11,3,20,30,0,5.37
2018,11,3,20,45,0,5.36
2018,11,3,21,0,0,5.36
2018,11,3,21,15,0,5.36
2018,11,3,21,30,0,5.38
2018,11,3,21,45,0,5.41
2018,11,3,22,0,0,5.44
2018,11,3,22,15,0,5.47
2018,11,3,22,30,0,5.49
2018,11,3,22,45,0,5.52
2018,11,3,23,0,0,5.54
2018,11,3,23,15,0,5.55
2018,11,3,23,30,0,5.55
2018,11,3,23,45,0,5.55
2018,11,4,0,0,0,5.53
2018,11,4,0,15,0,5.51
2018,11,4,0,30,0,5.48
2018,11,4,0,45,0,5.44
2018,11,4,1,0,0,5.41
2018,11,4,1,15,0,5.38
2018,11,4,1,30,0,5.37
2018,11,4,1,45,0,5.37
2018,11,4,2,0,0,5.38
2018,11,4,2,15,0,5.4
2018,11,4,2,30,0,5.42
2018,11,4,2,45,0,5.44
2018,11,4,3,0,0,5.46
2018,11,4,3,15,0,5.48
2018,11,4,3,30,0,5.5
2018,11,4,3,45,0,5.52
2018,11,4,4,0,0,5.53
2018,11,4,4,15,0,5.53
2018,11,4,4,30,0,5.53
2018,11,4,4,45,0,5.52
2018,11,4,5,0,0,5.49
2018,11,4,5,15,0,5.47
2018,11,4,5,30,0,5.43
2018,11,4,5,45,0,5.4
2018,11,4,6,0,0,5.37
2018,11,4,6,15,0,5.34
2018,11,4,6,30,0,5.31
2018,11,4,6,45,0,5.3
2018,11,4,7,0,0,5.29
2018,11,4,7,15,0,5.29
2018,11,4,7,30,0,5.3
2018,11,4,7,45,0,5.33
2018,11,4,8,0,0,5.36
2018,11,4,8,15,0,5.4
2018,11,4,8,30,0,5.44
2018,11,4,8,45,0,5.48
2018,11,4,9,0,0,5.51
2018,11,4,9,15,0,5.52
2018,11,4,9,30,0,5.52
2018,11,4,9,45,0,5.52
2018,11,4,10,0,0,5.5
2018,11,4,10,15,0,5.48
2018,11,4,10,30,0,5.46
2018,11,4,10,45,0,5.43
2018,11,4,11,0,0,5.42
2018,11,4,11,15,0,5.41
2018,11,4,11,30,0,5.4
2018,11,4,11,45,0,5.39
2018,11,4,12,0,0,5.39
2018,11,4,12,15,0,5.39
2018,11,4,12,30,0,5.39
2018,11,4,12,45,0,5.39
2018,11,4,13,0,0,5.4
2018,11,4,13,15,0,5.4
2018,11,4,13,30,0,5.42
2018,11,4,13,45,0,5.44
2018,11,4,14,0,0,5.48
2018,11,4,14,15,0,5.5
2018,11,4,14,30,0,5.51
2018,11,4,14,45,0,5.51
2018,11,4,15,0,0,5.5
2018,11,4,15,15,0,5.47
2018,11,4,15,30,0,5.44
2018,11,4,15,45,0,5.4
2018,11,4,16,0,0,5.36
2018,11,4,16,15,0,5.33
2018,11,4,16,30,0,5.31
2018,11,4,16,45,0,5.29
2018,11,4,17,0,0,5.28
2018,11,4,17,15,0,5.28
2018,11,4,17,30,0,5.28
2018,11,4,17,45,0,5.29
2018,11,4,18,0,0,5.31
2018,11,4,18,15,0,5.32
2018,11,4,18,30,0,5.33
2018,11,4,18,45,0,5.35
2018,11,4,19,0,0,5.36
2018,11,4,19,15,0,5.36
2018,11,4,19,30,0,5.37
2018,11,4,19,45,0,5.37
2018,11,4,20,0,0,5.37
2018,11,4,20,15,0,5.37
2018,11,4,20,30,0,5.36
2018,11,4,20,45,0,5.35
2018,11,4,21,0,0,5.34
2018,11,4,21,15,0,5.32
2018,11,4,21,30,0,5.31
2018,11,4,21,45,0,5.29
2018,11,4,22,0,0,5.29
2018,11,4,22,15,0,5.29
2018,11,4,22,30,0,5.3
2018,11,4,22,45,0,5.32
2018,11,4,23,0,0,5.34
2018,11,4,23,15,0,5.37
2018,11,4,23,30,0,5.39
2018,11,4,23,45,0,5.41
2018,11,5,0,0,0,5.43
2018,11,5,0,15,0,5.44
2018,11,5,0,30,0,5.44
2018,11,5,0,45,0,5.44
2018,11,5,1,0,0,5.43
2018,11,5,1,15,0,5.41
2018,11,5,1,30,0,5.39
2018,11,5,1,45,0,5.35
2018,11,5,2,0,0,5.32
2018,11,5,2,15,0,5.3
2018,11,5,2,30,0,5.3
2018,11,5,2,45,0,5.3
2018,11,5,3,0,0,5.31
2018,11,5,3,15,0,5.32
2018,11,5,3,30,0,5.34
2018,11,5,3,45,0,5.35
2018,11,5,4,0,0,5.37
2018,11,5,4,15,0,5.38
2018,11,5,4,30,0,5.39
2018,11,5,4,45,0,5.4
2018,11,5,5,0,0,5.41
2018,11,5,5,15,0,5.41
2018,11,5,5,30,0,5.41
2018,11,5,5,45,0,5.4
2018,11,5,6,0,0,5.38
2018,11,5,6,15,0,5.35
2018,11,5,6,30,0,5.32
2018,11,5,6,45,0,5.3
2018,11,5,7,0,0,5.28
2018,11,5,7,15,0,5.26
2018,11,5,7,30,0,5.25
2018,11,5,7,45,0,5.24
2018,11,5,8,0,0,5.25
2018,11,5,8,15,0,5.26
2018,11,5,8,30,0,5.28
2018,11,5,8,45,0,5.31
2018,11,5,9,0,0,5.35
2018,11,5,9,15,0,5.38
2018,11,5,9,30,0,5.4
2018,11,5,9,45,0,5.4
2018,11,5,10,0,0,5.4
2018,11,5,10,15,0,5.4
2018,11,5,10,30,0,5.38
2018,11,5,10,45,0,5.37
2018,11,5,11,0,0,5.35
2018,11,5,11,15,0,5.34
2018,11,5,11,30,0,5.33
2018,11,5,11,45,0,5.32
2018,11,5,12,0,0,5.32
2018,11,5,12,15,0,5.32
2018,11,5,12,30,0,5.32
2018,11,5,12,45,0,5.32
2018,11,5,13,0,0,5.32
2018,11,5,13,15,0,5.32
2018,11,5,13,30,0,5.32
2018,11,5,13,45,0,5.32
2018,11,5,14,0,0,5.32
2018,11,5,14,15,0,5.33
2018,11,5,14,30,0,5.35
2018,11,5,14,45,0,5.38
2018,11,5,15,0,0,5.39
2018,11,5,15,15,0,5.39
2018,11,5,15,30,0,5.39
2018,11,5,15,45,0,5.38
2018,11,5,16,0,0,5.36
2018,11,5,16,15,0,5.33
2018,11,5,16,30,0,5.3
2018,11,5,16,45,0,5.28
2018,11,5,17,0,0,5.26
2018,11,5,17,15,0,5.24
2018,11,5,17,30,0,5.24
2018,11,5,17,45,0,5.24
2018,11,5,18,0,0,5.25
2018,11,5,18,15,0,5.27
2018,11,5,18,30,0,5.29
2018,11,5,18,45,0,5.31
2018,11,5,19,0,0,5.33
2018,11,5,19,15,0,5.34
2018,11,5,19,30,0,5.35
2018,11,5,19,45,0,5.36
2018,11,5,20,0,0,5.36
2018,11,5,20,15,0,5.37
2018,11,5,20,30,0,5.37
2018,11,5,20,45,0,5.37
2018,11,5,21,0,0,5.37
2018,11,5,21,15,0,5.37
2018,11,5,21,30,0,5.36
2018,11,5,21,45,0,5.36
2018,11,5,22,0,0,5.35
2018,11,5,22,15,0,5.34
2018,11,5,22,30,0,5.32
2018,11,5,22,45,0,5.3
2018,11,5,23,0,0,5.27
2018,11,5,23,15,0,5.26
2018,11,5,23,30,0,5.25
2018,11,5,23,45,0,5.25
2018,11,6,0,0,0,5.25
2018,11,6,0,15,0,5.27
2018,11,6,0,30,0,5.28
2018,11,6,0,45,0,5.3
2018,11,6,1,0,0,5.31
2018,11,6,1,15,0,5.32
2018,11,6,1,30,0,5.33
2018,11,6,1,45,0,5.32
2018,11,6,2,0,0,5.32
2018,11,6,2,15,0,5.3
2018,11,6,2,30,0,5.29
2018,11,6,2,45,0,5.27
2018,11,6,3,0,0,5.26
2018,11,6,3,15,0,5.26
2018,11,6,3,30,0,5.26
2018,11,6,3,45,0,5.28
2018,11,6,4,0,0,5.3
2018,11,6,4,15,0,5.32
2018,11,6,4,30,0,5.34
2018,11,6,4,45,0,5.35
2018,11,6,5,0,0,5.36
2018,11,6,5,15,0,5.37
2018,11,6,5,30,0,5.37
2018,11,6,5,45,0,5.38
2018,11,6,6,0,0,5.39
2018,11,6,6,15,0,5.4
2018,11,6,6,30,0,5.41
2018,11,6,6,45,0,5.41
2018,11,6,7,0,0,5.41
2018,11,6,7,15,0,5.41
2018,11,6,7,30,0,5.4
2018,11,6,7,45,0,5.39
2018,11,6,8,0,0,5.38
2018,11,6,8,15,0,5.38
2018,11,6,8,30,0,5.38
2018,11,6,8,45,0,5.38
2018,11,6,9,0,0,5.39
2018,11,6,9,15,0,5.4
2018,11,6,9,30,0,5.41
2018,11,6,9,45,0,5.41
2018,11,6,10,0,0,5.41
2018,11,6,10,15,0,5.39
2018,11,6,10,30,0,5.38
2018,11,6,10,45,0,5.37
2018,11,6,11,0,0,5.36
2018,11,6,11,15,0,5.35
2018,11,6,11,30,0,5.33
2018,11,6,11,45,0,5.32
2018,11,6,12,0,0,5.3
2018,11,6,12,15,0,5.29
2018,11,6,12,30,0,5.28
2018,11,6,12,45,0,5.28
2018,11,6,13,0,0,5.28
2018,11,6,13,15,0,5.28
2018,11,6,13,30,0,5.28
2018,11,6,13,45,0,5.28
2018,11,6,14,0,0,5.28
2018,11,6,14,15,0,5.28
2018,11,6,14,30,0,5.28
2018,11,6,14,45,0,5.3
2018,11,6,15,0,0,5.32
2018,11,6,15,15,0,5.35
2018,11,6,15,30,0,5.36
2018,11,6,15,45,0,5.38
2018,11,6,16,0,0,5.39
2018,11,6,16,15,0,5.4
2018,11,6,16,30,0,5.4
2018,11,6,16,45,0,5.4
2018,11,6,17,0,0,5.39
2018,11,6,17,15,0,5.38
2018,11,6,17,30,0,5.38
2018,11,6,17,45,0,5.38
2018,11,6,18,0,0,5.38
2018,11,6,18,15,0,5.39
2018,11,6,18,30,0,5.41
2018,11,6,18,45,0,5.44
2018,11,6,19,0,0,5.46
2018,11,6,19,15,0,5.49
2018,11,6,19,30,0,5.51
2018,11,6,19,45,0,5.53
2018,11,6,20,0,0,5.54
2018,11,6,20,15,0,5.54
2018,11,6,20,30,0,5.54
2018,11,6,20,45,0,5.52
2018,11,6,21,0,0,5.51
2018,11,6,21,15,0,5.51
2018,11,6,21,30,0,5.5
2018,11,6,21,45,0,5.5
2018,11,6,22,0,0,5.5
2018,11,6,22,15,0,5.51
2018,11,6,22,30,0,5.53
2018,11,6,22,45,0,5.54
2018,11,6,23,0,0,5.54
2018,11,6,23,15,0,5.54
2018,11,6,23,30,0,5.52
2018,11,6,23,45,0,5.49
2018,11,7,0,0,0,5.46
2018,11,7,0,15,0,5.44
2018,11,7,0,30,0,5.42
2018,11,7,0,45,0,5.4
2018,11,7,1,0,0,5.39
2018,11,7,1,15,0,5.39
2018,11,7,1,30,0,5.39
2018,11,7,1,45,0,5.39
2018,11,7,2,0,0,5.39
2018,11,7,2,15,0,5.39
2018,11,7,2,30,0,5.39
2018,11,7,2,45,0,5.39
2018,11,7,3,0,0,5.39
2018,11,7,3,15,0,5.39
2018,11,7,3,30,0,5.39
2018,11,7,3,45,0,5.39
2018,11,7,4,0,0,5.4
2018,11,7,4,15,0,5.42
2018,11,7,4,30,0,5.44
2018,11,7,4,45,0,5.47
2018,11,7,5,0,0,5.5
2018,11,7,5,15,0,5.51
2018,11,7,5,30,0,5.52
2018,11,7,5,45,0,5.52
2018,11,7,6,0,0,5.52
2018,11,7,6,15,0,5.52
2018,11,7,6,30,0,5.51
2018,11,7,6,45,0,5.51
2018,11,7,7,0,0,5.5
2018,11,7,7,15,0,5.5
2018,11,7,7,30,0,5.5
2018,11,7,7,45,0,5.5
2018,11,7,8,0,0,5.5
2018,11,7,8,15,0,5.49
2018,11,7,8,30,0,5.49
2018,11,7,8,45,0,5.48
2018,11,7,9,0,0,5.48
2018,11,7,9,15,0,5.48
2018,11,7,9,30,0,5.49
2018,11,7,9,45,0,5.5
2018,11,7,10,0,0,5.5
2018,11,7,10,15,0,5.5
2018,11,7,10,30,0,5.51
2018,11,7,10,45,0,5.51
2018,11,7,11,0,0,5.51
2018,11,7,11,15,0,5.52
2018,11,7,11,30,0,5.52
2018,11,7,11,45,0,5.52
2018,11,7,12,0,0,5.5
2018,11,7,12,15,0,5.48
2018,11,7,12,30,0,5.46
2018,11,7,12,45,0,5.44
2018,11,7,13,0,0,5.43
2018,11,7,13,15,0,5.42
2018,11,7,13,30,0,5.41
2018,11,7,13,45,0,5.41
2018,11,7,14,0,0,5.41
2018,11,7,14,15,0,5.41
2018,11,7,14,30,0,5.41
2018,11,7,14,45,0,5.42
2018,11,7,15,0,0,5.43
2018,11,7,15,15,0,5.46
2018,11,7,15,30,0,5.49
2018,11,7,15,45,0,5.51
2018,11,7,16,0,0,5.51
2018,11,7,16,15,0,5.51
2018,11,7,16,30,0,5.51
2018,11,7,16,45,0,5.51
2018,11,7,17,0,0,5.5
2018,11,7,17,15,0,5.5
2018,11,7,17,30,0,5.49
2018,11,7,17,45,0,5.48
2018,11,7,18,0,0,5.47
2018,11,7,18,15,0,5.47
2018,11,7,18,30,0,5.47
2018,11,7,18,45,0,5.48
2018,11,7,19,0,0,5.5
2018,11,7,19,15,0,5.53
2018,11,7,19,30,0,5.55
2018,11,7,19,45,0,5.58
2018,11,7,20,0,0,5.6
2018,11,7,20,15,0,5.6
2018,11,7,20,30,0,5.6
2018,11,7,20,45,0,5.59
2018,11,7,21,0,0,5.57
2018,11,7,21,15,0,5.55
2018,11,7,21,30,0,5.54
2018,11,7,21,45,0,5.52
2018,11,7,22,0,0,5.51
2018,11,7,22,15,0,5.5
2018,11,7,22,30,0,5.5
2018,11,7,22,45,0,5.5
2018,11,7,23,0,0,5.51
2018,11,7,23,15,0,5.53
2018,11,7,23,30,0,5.55
2018,11,7,23,45,0,5.57
2018,11,8,0,0,0,5.59
2018,11,8,0,15,0,5.6
2018,11,8,0,30,0,5.6
2018,11,8,0,45,0,5.58
2018,11,8,1,0,0,5.56
2018,11,8,1,15,0,5.54
2018,11,8,1,30,0,5.52
2018,11,8,1,45,0,5.5
2018,11,8,2,0,0,5.49
2018,11,8,2,15,0,5.48
2018,11,8,2,30,0,5.48
2018,11,8,2,45,0,5.48
2018,11,8,3,0,0,5.48
2018,11,8,3,15,0,5.48
2018,11,8,3,30,0,5.48
2018,11,8,3,45,0,5.48
2018,11,8,4,0,0,5.48
2018,11,8,4,15,0,5.48
2018,11,8,4,30,0,5.49
2018,11,8,4,45,0,5.5
2018,11,8,5,0,0,5.52
2018,11,8,5,15,0,5.54
2018,11,8,5,30,0,5.56
2018,11,8,5,45,0,5.58
2018,11,8,6,0,0,5.58
2018,11,8,6,15,0,5.58
2018,11,8,6,30,0,5.58
2018,11,8,6,45,0,5.56
2018,11,8,7,0,0,5.54
2018,11,8,7,15,0,5.53
2018,11,8,7,30,0,5.52
2018,11,8,7,45,0,5.51
2018,11,8,8,0,0,5.51
2018,11,8,8,15,0,5.51
2018,11,8,8,30,0,5.51
2018,11,8,8,45,0,5.51
2018,11,8,9,0,0,5.51
2018,11,8,9,15,0,5.51
2018,11,8,9,30,0,5.51
2018,11,8,9,45,0,5.51
2018,11,8,10,0,0,5.51
2018,11,8,10,15,0,5.51
2018,11,8,10,30,0,5.51
2018,11,8,10,45,0,5.51
2018,11,8,11,0,0,5.51
2018,11,8,11,15,0,5.52
2018,11,8,11,30,0,5.52
2018,11,8,11,45,0,5.54
2018,11,8,12,0,0,5.56
2018,11,8,12,15,0,5.57
2018,11,8,12,30,0,5.58
2018,11,8,12,45,0,5.58
2018,11,8,13,0,0,5.57
2018,11,8,13,15,0,5.56
2018,11,8,13,30,0,5.55
2018,11,8,13,45,0,5.54
