"","water_year","month","SubRegion","month_BPUE"
"5323",2002,10,"San Joaquin River at Prisoners Pt",11107.7477313311
"5324",2002,10,"San Joaquin River at Twitchell Island",9899.10190364724
"5325",2002,10,"San Joaquin River near Stockton",10591.9494227482
"5326",2002,10,"San Pablo Bay",982.31856
"5327",2002,10,"Suisun Marsh",7521.19100070396
"5328",2002,10,"West Suisun Bay",157.57868
"5329",2002,11,"Confluence",4048.99402433401
"5330",2002,11,"Disappointment Slough",12964.43525
"5331",2002,11,"Grizzly Bay",3140.19529434943
"5332",2002,11,"Lower Sacramento River",3475.84455938217
"5333",2002,11,"Lower San Joaquin River",2578.10342844867
"5334",2002,11,"Mid Suisun Bay",5369.2347814763
"5335",2002,11,"Sacramento River near Rio Vista",3679.34240284975
"5336",2002,11,"San Joaquin River at Prisoners Pt",3245.99055
"5337",2002,11,"San Joaquin River at Twitchell Island",2517.42925381912
"5338",2002,11,"San Joaquin River near Stockton",2470.2256539372
"5339",2002,11,"San Pablo Bay",1062.61216
"5340",2002,11,"Suisun Marsh",9986.65703538822
"5341",2002,11,"West Suisun Bay",747.35198983868
"5342",2002,12,"Disappointment Slough",2108.52668
"5343",2002,12,"Grizzly Bay",550.294360244984
"5344",2002,12,"Holland Cut",546.83064
"5345",2002,12,"Lower Sacramento River",452.716280238511
"5346",2002,12,"Lower San Joaquin River",164.06633395182
"5347",2002,12,"Mid Suisun Bay",1009.02914832797
"5348",2002,12,"Sacramento River near Rio Vista",463.555735125358
"5349",2002,12,"San Joaquin River at Prisoners Pt",254.554422154864
"5350",2002,12,"San Joaquin River at Twitchell Island",503.112642524815
"5351",2002,12,"San Joaquin River near Stockton",1665.85692470282
"5352",2002,12,"San Pablo Bay",139.27899903386
"5353",2002,12,"Suisun Marsh",3047.47983745412
"5354",2002,12,"West Suisun Bay",1561.40544397594
"5355",2003,1,"Carquinez Strait",418.969458038012
"5356",2003,1,"Confluence",1565.78620364725
"5357",2003,1,"Disappointment Slough",862.39077
"5358",2003,1,"Grizzly Bay",2008.12148880064
"5359",2003,1,"Holland Cut",376.84415
"5360",2003,1,"Lower Sacramento River",978.341074381481
"5361",2003,1,"Lower San Joaquin River",424.385472086066
"5362",2003,1,"Mid Suisun Bay",1489.18116454474
"5363",2003,1,"Sacramento River near Rio Vista",1204.04786010115
"5364",2003,1,"San Joaquin River at Prisoners Pt",251.33254
"5365",2003,1,"San Joaquin River at Twitchell Island",126.21151
"5366",2003,1,"San Joaquin River near Stockton",1406.89604
"5367",2003,1,"San Pablo Bay",303.957830400019
"5368",2003,1,"Suisun Marsh",10229.5014741065
"5369",2003,1,"West Suisun Bay",452.55321029875
"5370",2003,2,"Confluence",2074.21154624285
"5371",2003,2,"Disappointment Slough",1142.26179
"5372",2003,2,"Grizzly Bay",1300.3155455716
"5373",2003,2,"Holland Cut",308.28464
"5374",2003,2,"Lower Sacramento River",596.003556678143
"5375",2003,2,"Lower San Joaquin River",1652.97615963371
"5376",2003,2,"Mid Suisun Bay",1762.26518369084
"5377",2003,2,"Sacramento River near Rio Vista",630.19897
"5378",2003,2,"San Joaquin River at Prisoners Pt",451.71895
"5379",2003,2,"San Joaquin River at Twitchell Island",271.78654
"5380",2003,2,"San Joaquin River near Stockton",1895.09822
"5381",2003,2,"San Pablo Bay",0.0624630282751442
"5382",2003,2,"Suisun Marsh",3221.06537788357
"5383",2003,2,"West Suisun Bay",798.963646007973
"5384",2003,3,"Carquinez Strait",346.199447282222
"5385",2003,3,"Confluence",1577.33940132023
"5386",2003,3,"Disappointment Slough",1317.29236819882
"5387",2003,3,"Franks Tract",190.162626497765
"5388",2003,3,"Grizzly Bay",1382.28131459216
"5389",2003,3,"Holland Cut",306.951916720547
"5390",2003,3,"Honker Bay",337.148394999936
"5391",2003,3,"Liberty Island",515.247952520173
"5392",2003,3,"Lower Mokelumne River",4992.26312332299
"5393",2003,3,"Lower Napa River",1283.07930184155
"5394",2003,3,"Lower Sacramento River",620.651814751892
"5395",2003,3,"Lower San Joaquin River",536.23108536637
"5396",2003,3,"Mid Suisun Bay",2247.55484035199
"5397",2003,3,"Mildred Island",9326.74575656491
"5398",2003,3,"Old River",657.014749682808
"5399",2003,3,"Sacramento River near Rio Vista",172.822453343699
"5400",2003,3,"San Joaquin River at Prisoners Pt",615.283619223987
"5401",2003,3,"San Joaquin River at Twitchell Island",403.900616376849
"5402",2003,3,"San Joaquin River near Stockton",8044.36796133453
"5403",2003,3,"San Pablo Bay",45.5975265836633
"5404",2003,3,"Suisun Marsh",1014.24360015657
"5405",2003,3,"Upper Napa River",4362.139441719
"5406",2003,3,"Victoria Canal",2097.17384250083
"5407",2003,3,"West Suisun Bay",572.817794176724
"5408",2003,4,"Carquinez Strait",134.471487701808
"5409",2003,4,"Confluence",352.944965967987
"5410",2003,4,"Disappointment Slough",19079.1873274948
"5411",2003,4,"Franks Tract",620.877590926186
"5412",2003,4,"Grizzly Bay",387.753577540036
"5413",2003,4,"Holland Cut",1111.7017405322
"5414",2003,4,"Honker Bay",468.399822227293
"5415",2003,4,"Liberty Island",2652.10577854524
"5416",2003,4,"Lower Mokelumne River",2443.71024921685
"5417",2003,4,"Lower Napa River",1470.10354066967
"5418",2003,4,"Lower Sacramento River",419.151184810672
"5419",2003,4,"Lower San Joaquin River",763.349653477248
"5420",2003,4,"Mid Suisun Bay",1254.02271385491
"5421",2003,4,"Mildred Island",22564.1717481616
"5422",2003,4,"Old River",2281.02261323693
"5423",2003,4,"Sacramento River near Rio Vista",248.657534410148
"5424",2003,4,"San Joaquin River at Prisoners Pt",6319.84415749888
"5425",2003,4,"San Joaquin River at Twitchell Island",389.477297821842
"5426",2003,4,"San Joaquin River near Stockton",31086.7233314744
"5427",2003,4,"San Pablo Bay",68.2044650355502
"5428",2003,4,"Suisun Marsh",1031.34514528626
"5429",2003,4,"Upper Napa River",3774.00166487712
"5430",2003,4,"Victoria Canal",3828.48066994098
"5431",2003,4,"West Suisun Bay",572.924140346341
"5432",2003,5,"Carquinez Strait",3851.80891616611
"5433",2003,5,"Confluence",1715.91151084816
"5434",2003,5,"Disappointment Slough",14631.14909
"5435",2003,5,"Franks Tract",4057.63146683712
"5436",2003,5,"Grizzly Bay",1500.98030130092
"5437",2003,5,"Holland Cut",3848.19364106975
"5438",2003,5,"Honker Bay",1174.98891845401
"5439",2003,5,"Liberty Island",4727.87685411697
"5440",2003,5,"Lower Mokelumne River",1289.16348424243
"5441",2003,5,"Lower Napa River",2516.34328448257
"5442",2003,5,"Lower Sacramento River",1583.7259477541
"5443",2003,5,"Lower San Joaquin River",2569.9838875348
"5444",2003,5,"Mid Suisun Bay",1352.59949322843
"5445",2003,5,"Mildred Island",21582.646493442
"5446",2003,5,"Old River",4342.70616507634
"5447",2003,5,"Sacramento River near Rio Vista",1163.86603319106
"5448",2003,5,"San Joaquin River at Prisoners Pt",8889.61072929417
"5449",2003,5,"San Joaquin River at Twitchell Island",2665.39716010988
"5450",2003,5,"San Joaquin River near Stockton",26613.0343579769
"5451",2003,5,"San Pablo Bay",1132.17257588988
"5452",2003,5,"Suisun Marsh",1249.95973124216
"5453",2003,5,"Upper Napa River",3378.74079741022
"5454",2003,5,"Victoria Canal",5476.67633586325
"5455",2003,5,"West Suisun Bay",1806.29045684113
"5456",2003,6,"Carquinez Strait",1434.08334935216
"5457",2003,6,"Confluence",1288.96668812329
"5458",2003,6,"Disappointment Slough",12848.65788
"5459",2003,6,"Franks Tract",2009.74721764314
"5460",2003,6,"Grizzly Bay",1242.34725107454
"5461",2003,6,"Holland Cut",4247.92238493521
"5462",2003,6,"Honker Bay",375.078674979484
"5463",2003,6,"Liberty Island",852.879155050438
"5464",2003,6,"Lower Mokelumne River",2410.93935405099
"5465",2003,6,"Lower Napa River",551.035442757612
"5466",2003,6,"Lower Sacramento River",1577.92274003281
"5467",2003,6,"Lower San Joaquin River",2849.1687089308
"5468",2003,6,"Mid Suisun Bay",1766.46083029329
"5469",2003,6,"Mildred Island",9607.43290774997
"5470",2003,6,"Old River",7188.94469931656
"5471",2003,6,"Sacramento River near Rio Vista",210.985996957315
"5472",2003,6,"San Joaquin River at Prisoners Pt",4894.35809688063
"5473",2003,6,"San Joaquin River at Twitchell Island",3023.06477027576
"5474",2003,6,"San Joaquin River near Stockton",71327.9496242912
"5475",2003,6,"San Pablo Bay",340.318885007275
"5476",2003,6,"Suisun Marsh",3200.88616353456
"5477",2003,6,"Upper Napa River",15022.5114701019
"5478",2003,6,"Victoria Canal",8510.66936974934
"5479",2003,6,"West Suisun Bay",638.554883211059
"5480",2003,7,"Carquinez Strait",315.038746984633
"5481",2003,7,"Confluence",2786.87283601246
"5482",2003,7,"Disappointment Slough",13367.4830463651
"5483",2003,7,"Grizzly Bay",11630.7099339824
"5484",2003,7,"Holland Cut",21570.38456
"5485",2003,7,"Honker Bay",156.462029257943
"5486",2003,7,"Liberty Island",4199.83070172916
"5487",2003,7,"Lower Mokelumne River",4630.86402582237
"5488",2003,7,"Lower Sacramento River",4097.47840179484
"5489",2003,7,"Lower San Joaquin River",8378.54206389416
"5490",2003,7,"Mid Suisun Bay",1468.40738336008
"5491",2003,7,"Sacramento River near Rio Vista",2504.36874533978
"5492",2003,7,"San Joaquin River at Prisoners Pt",4771.37232888064
"5493",2003,7,"San Joaquin River at Twitchell Island",9554.78008072949
"5494",2003,7,"San Joaquin River near Stockton",75622.0835718988
"5495",2003,7,"San Pablo Bay",869.33392
"5496",2003,7,"Suisun Marsh",7077.27837624973
"5497",2003,7,"West Suisun Bay",339.769773595721
"5498",2003,8,"Carquinez Strait",1510.40643102862
"5499",2003,8,"Confluence",5148.65634660003
"5500",2003,8,"Disappointment Slough",17797.48698
"5501",2003,8,"Grizzly Bay",11857.1714864684
"5502",2003,8,"Holland Cut",19895.56808
"5503",2003,8,"Lower Sacramento River",11960.3947646176
"5504",2003,8,"Lower San Joaquin River",6024.8197383749
"5505",2003,8,"Sacramento River near Rio Vista",8641.17542397413
"5506",2003,8,"San Joaquin River at Prisoners Pt",2433.9969
"5507",2003,8,"San Joaquin River at Twitchell Island",7644.30054
"5508",2003,8,"San Joaquin River near Stockton",15797.5929
"5509",2003,8,"San Pablo Bay",978.64192
"5510",2003,8,"Suisun Marsh",7091.78558784371
"5511",2003,8,"West Suisun Bay",1273.5558044446
"5512",2003,9,"Confluence",5106.22202900857
"5513",2003,9,"Disappointment Slough",22518.42844
"5514",2003,9,"Grizzly Bay",4994.06651873063
"5515",2003,9,"Holland Cut",14585.73834
"5516",2003,9,"Lower Sacramento River",12754.4054816274
"5517",2003,9,"Lower San Joaquin River",5105.76922039412
"5518",2003,9,"Mid Suisun Bay",4503.95922750236
"5519",2003,9,"Sacramento River near Rio Vista",8996.50565214429
"5520",2003,9,"San Joaquin River at Prisoners Pt",10642.538733675
"5521",2003,9,"San Joaquin River at Twitchell Island",12512.2293075924
"5522",2003,9,"San Joaquin River near Stockton",52112.4168354541
"5523",2003,9,"San Pablo Bay",134.27984
"5524",2003,9,"Suisun Marsh",3349.89245323271
"5525",2003,9,"West Suisun Bay",533.843364574469
"5526",2003,10,"Confluence",3842.41796109796
"5527",2003,10,"Disappointment Slough",27582.74022
"5528",2003,10,"Grizzly Bay",1775.72623807546
"5529",2003,10,"Holland Cut",4815.56068
"5530",2003,10,"Lower Sacramento River",5926.92045096239
"5531",2003,10,"Lower San Joaquin River",3678.0486967224
"5532",2003,10,"Mid Suisun Bay",3293.34426949263
"5533",2003,10,"Sacramento River near Rio Vista",8784.06958150783
"5534",2003,10,"San Joaquin River at Prisoners Pt",9870.98570086905
"5535",2003,10,"San Joaquin River at Twitchell Island",3894.22092
"5536",2003,10,"San Joaquin River near Stockton",7130.1886441595
"5537",2003,10,"San Pablo Bay",976.039025
"5538",2003,10,"Suisun Marsh",8967.94215309848
"5539",2003,10,"West Suisun Bay",850.188061989996
"5540",2003,11,"Confluence",2136.27542205909
"5541",2003,11,"Disappointment Slough",10665.88912
"5542",2003,11,"Grizzly Bay",1643.91345313102
"5543",2003,11,"Holland Cut",1740.0039
"5544",2003,11,"Lower Sacramento River",3740.41145582791
"5545",2003,11,"Lower San Joaquin River",1481.22357074262
"5546",2003,11,"Mid Suisun Bay",1947.62785996958
"5547",2003,11,"Sacramento River near Rio Vista",2852.53333446368
"5548",2003,11,"San Joaquin River at Prisoners Pt",1091.53486
"5549",2003,11,"San Joaquin River at Twitchell Island",991.66187
"5550",2003,11,"San Joaquin River near Stockton",2995.4748634608
"5551",2003,11,"San Pablo Bay",406.2799
"5552",2003,11,"Suisun Marsh",3479.62390901035
"5553",2003,11,"West Suisun Bay",505.849051116448
"5554",2003,12,"Confluence",645.042969494655
"5555",2003,12,"Disappointment Slough",9728.97849
"5556",2003,12,"Grizzly Bay",1187.45298321812
"5557",2003,12,"Holland Cut",904.01291
"5558",2003,12,"Lower Sacramento River",996.361785550931
"5559",2003,12,"Lower San Joaquin River",1299.85731302173
"5560",2003,12,"Mid Suisun Bay",1962.84525094113
"5561",2003,12,"Sacramento River near Rio Vista",1459.57400176795
"5562",2003,12,"San Joaquin River at Prisoners Pt",1316.8767
"5563",2003,12,"San Joaquin River at Twitchell Island",600.899131391499
"5564",2003,12,"San Joaquin River near Stockton",21773.0322429869
"5565",2003,12,"San Pablo Bay",498.73564
"5566",2003,12,"Suisun Marsh",6329.37049547639
"5567",2003,12,"West Suisun Bay",144.515889803459
"5568",2004,1,"Confluence",420.864524182598
"5569",2004,1,"Disappointment Slough",1148.69861
"5570",2004,1,"Grizzly Bay",643.445176474506
"5571",2004,1,"Holland Cut",252.66359
"5572",2004,1,"Honker Bay",633.258597746496
"5573",2004,1,"Lower Sacramento River",664.914502872796
"5574",2004,1,"Lower San Joaquin River",200.94990687849
"5575",2004,1,"Mid Suisun Bay",583.10033664945
"5576",2004,1,"Sacramento River near Rio Vista",1060.03654960379
"5577",2004,1,"San Joaquin River at Prisoners Pt",96.19585
"5578",2004,1,"San Joaquin River at Twitchell Island",154.270184485065
"5579",2004,1,"San Joaquin River near Stockton",3155.07768
"5580",2004,1,"San Pablo Bay",29.57195
"5581",2004,1,"Suisun Marsh",3805.39636753493
"5582",2004,1,"West Suisun Bay",339.596769325218
"5583",2004,2,"Carquinez Strait",315.063869259807
"5584",2004,2,"Disappointment Slough",6118.93711137079
"5585",2004,2,"Grizzly Bay",1462.90585
"5586",2004,2,"Holland Cut",285.3415
"5587",2004,2,"Honker Bay",243.738333699828
"5588",2004,2,"Lower Sacramento River",123.7703434758
"5589",2004,2,"Lower San Joaquin River",140.5589
"5590",2004,2,"Mid Suisun Bay",217.148673088091
"5591",2004,2,"Sacramento River near Rio Vista",208.605943406683
"5592",2004,2,"San Joaquin River at Prisoners Pt",298.18108
"5593",2004,2,"San Joaquin River at Twitchell Island",281.46801
"5594",2004,2,"San Joaquin River near Stockton",3985.85476820743
"5595",2004,2,"San Pablo Bay",176.495730919079
"5596",2004,2,"Suisun Marsh",1868.7972970125
"5597",2004,2,"West Suisun Bay",473.793465768386
"5598",2004,3,"Carquinez Strait",1185.44380242487
"5599",2004,3,"Confluence",864.624951014339
"5600",2004,3,"Disappointment Slough",2624.94461
"5601",2004,3,"Franks Tract",181.330656860434
"5602",2004,3,"Grizzly Bay",232.52299
"5603",2004,3,"Holland Cut",383.926297356284
"5604",2004,3,"Liberty Island",1113.17167452443
"5605",2004,3,"Lower Mokelumne River",423.215647319658
"5606",2004,3,"Lower Sacramento River",502.18662265027
"5607",2004,3,"Lower San Joaquin River",380.25242
"5608",2004,3,"Mid Suisun Bay",2692.19492993747
"5609",2004,3,"Mildred Island",6771.39974164075
"5610",2004,3,"Old River",447.125785916228
"5611",2004,3,"Sacramento River near Rio Vista",376.632018973201
"5612",2004,3,"San Joaquin River at Prisoners Pt",960.194816071017
"5613",2004,3,"San Joaquin River at Twitchell Island",529.981539850825
"5614",2004,3,"San Joaquin River near Stockton",18674.3450338915
"5615",2004,3,"San Pablo Bay",380.334024355417
"5616",2004,3,"Suisun Marsh",630.916846448958
"5617",2004,3,"Victoria Canal",1610.81928787262
"5618",2004,3,"West Suisun Bay",2833.10237852601
"5619",2004,4,"Carquinez Strait",678.813588329879
"5620",2004,4,"Confluence",544.781598670441
"5621",2004,4,"Disappointment Slough",17244.39255
"5622",2004,4,"Franks Tract",1520.17436759232
"5623",2004,4,"Grizzly Bay",658.784545660146
"5624",2004,4,"Holland Cut",3289.64389831951
"5625",2004,4,"Honker Bay",805.359385117303
"5626",2004,4,"Liberty Island",235.911592530855
"5627",2004,4,"Lower Mokelumne River",2598.84248519858
"5628",2004,4,"Lower Napa River",480.774804735398
"5629",2004,4,"Lower Sacramento River",382.787306219276
"5630",2004,4,"Lower San Joaquin River",464.736677628385
"5631",2004,4,"Mid Suisun Bay",630.186126693122
"5632",2004,4,"Mildred Island",31019.0645614797
"5633",2004,4,"Old River",4596.37974865908
"5634",2004,4,"Sacramento River near Rio Vista",245.305816467029
"5635",2004,4,"San Joaquin River at Prisoners Pt",10787.9293215527
"5636",2004,4,"San Joaquin River at Twitchell Island",2261.29257461376
"5637",2004,4,"San Joaquin River near Stockton",48784.1453080958
"5638",2004,4,"San Pablo Bay",219.043218806456
"5639",2004,4,"Suisun Marsh",1299.38892359074
"5640",2004,4,"Upper Napa River",1385.94821575312
"5641",2004,4,"Victoria Canal",3353.49102845455
"5642",2004,4,"West Suisun Bay",412.162339831744
"5643",2004,5,"Carquinez Strait",491.861104497757
"5644",2004,5,"Confluence",1486.55048410272
"5645",2004,5,"Disappointment Slough",25948.87267
"5646",2004,5,"Franks Tract",6833.29964350375
"5647",2004,5,"Grizzly Bay",759.779101118711
"5648",2004,5,"Holland Cut",9942.972263242
"5649",2004,5,"Honker Bay",265.019343986824
"5650",2004,5,"Liberty Island",763.929490384279
"5651",2004,5,"Lower Mokelumne River",7034.40100593984
"5652",2004,5,"Lower Napa River",74.649444027998
"5653",2004,5,"Lower Sacramento River",1740.05053342211
"5654",2004,5,"Lower San Joaquin River",3541.51573391522
"5655",2004,5,"Mid Suisun Bay",417.3356723248
"5656",2004,5,"Mildred Island",25350.0375304541
"5657",2004,5,"Old River",7067.5945568602
"5658",2004,5,"Sacramento River near Rio Vista",2877.7063224633
"5659",2004,5,"San Joaquin River at Prisoners Pt",11155.4169264331
"5660",2004,5,"San Joaquin River at Twitchell Island",5901.15729732237
"5661",2004,5,"San Joaquin River near Stockton",24508.5393290418
"5662",2004,5,"San Pablo Bay",213.292822467978
"5663",2004,5,"Suisun Marsh",1909.22660400398
"5664",2004,5,"Upper Napa River",269.311546770151
"5665",2004,5,"Victoria Canal",5730.00337631004
"5666",2004,5,"West Suisun Bay",365.187706238926
"5667",2004,6,"Carquinez Strait",6.06980076991834
"5668",2004,6,"Confluence",745.912878130148
"5669",2004,6,"Disappointment Slough",7094.50759
"5670",2004,6,"Franks Tract",2308.95063794393
"5671",2004,6,"Grizzly Bay",174.468590668655
"5672",2004,6,"Holland Cut",4548.94647126385
"5673",2004,6,"Honker Bay",20.9281924143702
"5674",2004,6,"Liberty Island",2412.95771006524
"5675",2004,6,"Lower Mokelumne River",8259.52767790356
"5676",2004,6,"Lower Napa River",32.6223697833735
"5677",2004,6,"Lower Sacramento River",1519.03928263417
"5678",2004,6,"Lower San Joaquin River",2196.92986120274
"5679",2004,6,"Mid Suisun Bay",243.760242259704
"5680",2004,6,"Mildred Island",6898.21738888459
"5681",2004,6,"Old River",2519.7413425054
"5682",2004,6,"Sacramento River near Rio Vista",2162.84794900637
"5683",2004,6,"San Joaquin River at Prisoners Pt",6525.78091719613
"5684",2004,6,"San Joaquin River at Twitchell Island",3869.88026795316
"5685",2004,6,"San Joaquin River near Stockton",31293.7851035172
"5686",2004,6,"San Pablo Bay",120.463040711919
"5687",2004,6,"Suisun Marsh",1054.29334505523
"5688",2004,6,"Upper Napa River",14.6386241726784
"5689",2004,6,"Victoria Canal",3618.77878181821
"5690",2004,6,"West Suisun Bay",151.921640706502
"5691",2004,7,"Carquinez Strait",0
"5692",2004,7,"Confluence",1490.7629482609
"5693",2004,7,"Disappointment Slough",16945.68615
"5694",2004,7,"Franks Tract",6567.90292553547
"5695",2004,7,"Grizzly Bay",1179.24592937752
"5696",2004,7,"Holland Cut",8035.80731778156
"5697",2004,7,"Honker Bay",15.4871013961429
"5698",2004,7,"Liberty Island",1904.50925767339
"5699",2004,7,"Lower Mokelumne River",2970.11092686532
"5700",2004,7,"Lower Napa River",9.10718490384729
"5701",2004,7,"Lower Sacramento River",2514.53852160566
"5702",2004,7,"Lower San Joaquin River",2325.87763944458
"5703",2004,7,"Mid Suisun Bay",1738.50887583745
"5704",2004,7,"Mildred Island",5086.0790940135
"5705",2004,7,"Old River",8652.61051288576
"5706",2004,7,"Sacramento River near Rio Vista",2473.96108058752
"5707",2004,7,"San Joaquin River at Prisoners Pt",9101.48439356534
"5708",2004,7,"San Joaquin River at Twitchell Island",4903.91568609136
"5709",2004,7,"San Joaquin River near Stockton",55494.9404008838
"5710",2004,7,"San Pablo Bay",106.887359329677
"5711",2004,7,"Suisun Marsh",3597.82233765012
"5712",2004,7,"Upper Napa River",10.2450369633405
"5713",2004,7,"Victoria Canal",6748.41389605667
"5714",2004,7,"West Suisun Bay",1432.40685094523
"5715",2004,8,"Confluence",5422.93007845609
"5716",2004,8,"Disappointment Slough",20197.88411
"5717",2004,8,"Franks Tract",13057.6652847731
"5718",2004,8,"Grizzly Bay",3342.63001490933
"5719",2004,8,"Holland Cut",6346.01568
"5720",2004,8,"Lower Sacramento River",10710.6463734563
"5721",2004,8,"Lower San Joaquin River",9300.96865452501
"5722",2004,8,"Mid Suisun Bay",3976.59067926349
"5723",2004,8,"Sacramento River near Rio Vista",12592.6715931582
"5724",2004,8,"San Joaquin River at Prisoners Pt",18832.98175
"5725",2004,8,"San Joaquin River at Twitchell Island",7800.26497856077
"5726",2004,8,"San Joaquin River near Stockton",43453.1752115419
"5727",2004,8,"San Pablo Bay",487.58075
"5728",2004,8,"Suisun Marsh",7938.07988744743
"5729",2004,8,"West Suisun Bay",668.801082165807
"5730",2004,9,"Confluence",3064.21809927748
"5731",2004,9,"Disappointment Slough",12824.06954
"5732",2004,9,"Franks Tract",7276.6381809193
"5733",2004,9,"Grizzly Bay",3028.9106210924
"5734",2004,9,"Holland Cut",24455.1654
"5735",2004,9,"Lower Sacramento River",8694.97122887607
"5736",2004,9,"Lower San Joaquin River",6879.09879239383
"5737",2004,9,"Mid Suisun Bay",3443.48103773995
"5738",2004,9,"Sacramento River near Rio Vista",8059.7432883291
"5739",2004,9,"San Joaquin River at Prisoners Pt",12721.397121408
"5740",2004,9,"San Joaquin River at Twitchell Island",7255.6763670417
"5741",2004,9,"San Joaquin River near Stockton",40016.045
"5742",2004,9,"San Pablo Bay",341.909215122246
"5743",2004,9,"Suisun Marsh",7445.85118881184
"5744",2004,9,"West Suisun Bay",1362.40649117362
"5745",2004,10,"Confluence",1976.42766571873
"5746",2004,10,"Disappointment Slough",15221.94203
"5747",2004,10,"Franks Tract",6042.3512
"5748",2004,10,"Grizzly Bay",3412.8999187266
"5749",2004,10,"Holland Cut",12553.96486
"5750",2004,10,"Lower Sacramento River",6898.84742114591
"5751",2004,10,"Lower San Joaquin River",2886.33585500902
"5752",2004,10,"Mid Suisun Bay",3264.34787457489
"5753",2004,10,"Sacramento River near Rio Vista",8374.1184384207
"5754",2004,10,"San Joaquin River at Prisoners Pt",8067.99717
"5755",2004,10,"San Joaquin River at Twitchell Island",4916.76766506485
"5756",2004,10,"San Joaquin River near Stockton",18685.7556556405
"5757",2004,10,"San Pablo Bay",289.44258
"5758",2004,10,"Suisun Marsh",6401.68322200994
"5759",2004,10,"West Suisun Bay",980.257851176576
"5760",2004,11,"Confluence",2023.44892308316
"5761",2004,11,"Disappointment Slough",9633.75508
"5762",2004,11,"Franks Tract",851.79031
"5763",2004,11,"Grizzly Bay",1208.55118883645
"5764",2004,11,"Holland Cut",1190.54922
"5765",2004,11,"Lower Sacramento River",2485.07623688239
"5766",2004,11,"Lower San Joaquin River",1019.32191925688
"5767",2004,11,"Mid Suisun Bay",629.650516932696
"5768",2004,11,"Sacramento River near Rio Vista",1420.23685321108
"5769",2004,11,"San Joaquin River at Prisoners Pt",1173.49083
"5770",2004,11,"San Joaquin River at Twitchell Island",1626.74606085683
"5771",2004,11,"San Joaquin River near Stockton",9156.52642
"5772",2004,11,"San Pablo Bay",657.187268322214
"5773",2004,11,"Suisun Marsh",9799.71704305943
"5774",2004,11,"West Suisun Bay",530.617857716115
"5775",2004,12,"Confluence",946.476988210843
"5776",2004,12,"Disappointment Slough",11456.23117
"5777",2004,12,"Grizzly Bay",876.879308689641
"5778",2004,12,"Holland Cut",535.23414
"5779",2004,12,"Lower Sacramento River",876.404886105872
"5780",2004,12,"Lower San Joaquin River",399.937045717325
"5781",2004,12,"Mid Suisun Bay",1126.5989390434
"5782",2004,12,"Sacramento River near Rio Vista",555.124769716085
"5783",2004,12,"San Joaquin River at Prisoners Pt",430.35642
"5784",2004,12,"San Joaquin River at Twitchell Island",278.74033
"5785",2004,12,"San Joaquin River near Stockton",9244.12775
"5786",2004,12,"San Pablo Bay",565.670783840186
"5787",2004,12,"Suisun Marsh",3939.41524763061
"5788",2004,12,"West Suisun Bay",784.473897755959
"5789",2005,1,"Confluence",719.919912963864
"5790",2005,1,"Disappointment Slough",2173.97809
"5791",2005,1,"Franks Tract",274.82764
"5792",2005,1,"Grizzly Bay",1732.33798414996
"5793",2005,1,"Holland Cut",354.21755
"5794",2005,1,"Lower Sacramento River",242.96509631914
"5795",2005,1,"Lower San Joaquin River",178.68164
"5796",2005,1,"Mid Suisun Bay",977.03343645927
"5797",2005,1,"Sacramento River near Rio Vista",553.07454
"5798",2005,1,"San Joaquin River at Prisoners Pt",514.460574172074
"5799",2005,1,"San Joaquin River at Twitchell Island",353.2497
"5800",2005,1,"San Joaquin River near Stockton",920.50419
"5801",2005,1,"San Pablo Bay",94.6375225377827
"5802",2005,1,"Suisun Marsh",7242.61184942776
"5803",2005,1,"West Suisun Bay",531.929252898999
"5804",2005,2,"Confluence",260.98337177376
"5805",2005,2,"Disappointment Slough",1418.83979
"5806",2005,2,"Franks Tract",151.29445
"5807",2005,2,"Grizzly Bay",291.287399060397
"5808",2005,2,"Holland Cut",152.62051
"5809",2005,2,"Lower Sacramento River",181.3209
"5810",2005,2,"Lower San Joaquin River",175.527379678965
"5811",2005,2,"Mid Suisun Bay",165.066196396331
"5812",2005,2,"Sacramento River near Rio Vista",342.276538596624
"5813",2005,2,"San Joaquin River at Prisoners Pt",412.75514910672
"5814",2005,2,"San Joaquin River at Twitchell Island",132.685102503455
"5815",2005,2,"San Joaquin River near Stockton",418.61967
"5816",2005,2,"San Pablo Bay",34.535245
"5817",2005,2,"Suisun Marsh",2051.08528025344
"5818",2005,2,"West Suisun Bay",282.299572135989
"5819",2005,3,"Carquinez Strait",2481.8103279316
"5820",2005,3,"Confluence",587.95109150417
"5821",2005,3,"Disappointment Slough",14551.00587
"5822",2005,3,"Franks Tract",547.976647198689
"5823",2005,3,"Grizzly Bay",576.524916358355
"5824",2005,3,"Holland Cut",1366.79156841209
"5825",2005,3,"Honker Bay",443.968044902848
"5826",2005,3,"Liberty Island",431.93203883392
"5827",2005,3,"Lower Mokelumne River",885.788469653785
"5828",2005,3,"Lower Napa River",685.19037498997
"5829",2005,3,"Lower Sacramento River",391.695648417739
"5830",2005,3,"Lower San Joaquin River",222.939637049465
"5831",2005,3,"Mid Suisun Bay",1051.49533672584
"5832",2005,3,"Mildred Island",3984.55727369337
"5833",2005,3,"Old River",1512.63910054502
"5834",2005,3,"Sacramento River near Rio Vista",411.6682382806
