cdec_code,analyte_name,unit_name,time,value,qaqc_flag_id
GZM,Fluorescence,µg/L,7/9/2021 22:15,6.14,G
GZM,Fluorescence,µg/L,7/9/2021 22:30,5.95,G
GZM,Fluorescence,µg/L,7/9/2021 22:45,6.19,G
GZM,Fluorescence,µg/L,7/9/2021 23:00,6.08,G
GZM,Fluorescence,µg/L,7/9/2021 23:15,6.05,G
GZM,Fluorescence,µg/L,7/9/2021 23:30,6.3,G
GZM,Fluorescence,µg/L,7/9/2021 23:45,5.51,G
GZM,Fluorescence,µg/L,7/10/2021 0:00,5.53,G
GZM,Fluorescence,µg/L,7/10/2021 0:15,5.75,G
GZM,Fluorescence,µg/L,7/10/2021 0:30,5.54,G
GZM,Fluorescence,µg/L,7/10/2021 0:45,5,G
GZM,Fluorescence,µg/L,7/10/2021 1:00,5.62,G
GZM,Fluorescence,µg/L,7/10/2021 1:15,10.83,G
GZM,Fluorescence,µg/L,7/10/2021 1:30,6.21,G
GZM,Fluorescence,µg/L,7/10/2021 1:45,5.97,G
GZM,Fluorescence,µg/L,7/10/2021 2:00,5.77,G
GZM,Fluorescence,µg/L,7/10/2021 2:15,5.46,G
GZM,Fluorescence,µg/L,7/10/2021 2:30,5.93,G
GZM,Fluorescence,µg/L,7/10/2021 2:45,5.85,G
GZM,Fluorescence,µg/L,7/10/2021 3:00,6.12,G
GZM,Fluorescence,µg/L,7/10/2021 3:15,5.69,G
GZM,Fluorescence,µg/L,7/10/2021 3:30,5.41,G
GZM,Fluorescence,µg/L,7/10/2021 3:45,4.98,G
GZM,Fluorescence,µg/L,7/10/2021 4:00,7.23,G
GZM,Fluorescence,µg/L,7/10/2021 4:15,5.13,G
GZM,Fluorescence,µg/L,7/10/2021 4:30,5.32,G
GZM,Fluorescence,µg/L,7/10/2021 4:45,5.28,G
GZM,Fluorescence,µg/L,7/10/2021 5:00,5.37,G
GZM,Fluorescence,µg/L,7/10/2021 5:15,5.5,G
GZM,Fluorescence,µg/L,7/10/2021 5:30,5.13,G
GZM,Fluorescence,µg/L,7/10/2021 5:45,5.19,G
GZM,Fluorescence,µg/L,7/10/2021 6:00,4.75,G
GZM,Fluorescence,µg/L,7/10/2021 6:15,4.57,G
GZM,Fluorescence,µg/L,7/10/2021 6:30,4.98,G
GZM,Fluorescence,µg/L,7/10/2021 6:45,4.43,G
GZM,Fluorescence,µg/L,7/10/2021 7:00,4.46,G
GZM,Fluorescence,µg/L,7/10/2021 7:15,4.62,G
GZM,Fluorescence,µg/L,7/10/2021 7:30,4.16,G
GZM,Fluorescence,µg/L,7/10/2021 7:45,4.37,G
GZM,Fluorescence,µg/L,7/10/2021 8:00,4.34,G
GZM,Fluorescence,µg/L,7/10/2021 8:15,4.32,G
GZM,Fluorescence,µg/L,7/10/2021 8:30,4.28,G
GZM,Fluorescence,µg/L,7/10/2021 8:45,4.26,G
GZM,Fluorescence,µg/L,7/10/2021 9:00,4.33,G
GZM,Fluorescence,µg/L,7/10/2021 9:15,4.53,G
GZM,Fluorescence,µg/L,7/10/2021 9:30,4.51,G
GZM,Fluorescence,µg/L,7/10/2021 9:45,4.49,G
GZM,Fluorescence,µg/L,7/10/2021 10:00,4.38,G
GZM,Fluorescence,µg/L,7/10/2021 10:15,4.45,G
GZM,Fluorescence,µg/L,7/10/2021 10:30,4.27,G
GZM,Fluorescence,µg/L,7/10/2021 10:45,3.58,G
GZM,Fluorescence,µg/L,7/10/2021 11:00,3.98,G
GZM,Fluorescence,µg/L,7/10/2021 11:15,4.36,G
GZM,Fluorescence,µg/L,7/10/2021 11:30,4.8,G
GZM,Fluorescence,µg/L,7/10/2021 11:45,5.79,G
GZM,Fluorescence,µg/L,7/10/2021 12:00,6.32,G
GZM,Fluorescence,µg/L,7/10/2021 12:15,6.46,G
GZM,Fluorescence,µg/L,7/10/2021 12:30,6.82,G
GZM,Fluorescence,µg/L,7/10/2021 12:45,6.76,G
GZM,Fluorescence,µg/L,7/10/2021 13:00,6.41,G
GZM,Fluorescence,µg/L,7/10/2021 13:15,8.54,G
GZM,Fluorescence,µg/L,7/10/2021 13:30,6.45,G
GZM,Fluorescence,µg/L,7/10/2021 13:45,6.38,G
GZM,Fluorescence,µg/L,7/10/2021 14:00,5.97,G
GZM,Fluorescence,µg/L,7/10/2021 14:15,6.04,G
GZM,Fluorescence,µg/L,7/10/2021 14:30,6.02,G
GZM,Fluorescence,µg/L,7/10/2021 14:45,6.97,G
GZM,Fluorescence,µg/L,7/10/2021 15:00,5.6,G
GZM,Fluorescence,µg/L,7/10/2021 15:15,5.65,G
GZM,Fluorescence,µg/L,7/10/2021 15:30,5.29,G
GZM,Fluorescence,µg/L,7/10/2021 15:45,5.13,G
GZM,Fluorescence,µg/L,7/10/2021 16:00,7.03,G
GZM,Fluorescence,µg/L,7/10/2021 16:15,6.85,G
GZM,Fluorescence,µg/L,7/10/2021 16:30,6.28,G
GZM,Fluorescence,µg/L,7/10/2021 16:45,5.03,G
GZM,Fluorescence,µg/L,7/10/2021 17:00,4.4,G
GZM,Fluorescence,µg/L,7/10/2021 17:15,4.85,G
GZM,Fluorescence,µg/L,7/10/2021 17:30,8.6,G
GZM,Fluorescence,µg/L,7/10/2021 17:45,5.81,G
GZM,Fluorescence,µg/L,7/10/2021 18:00,5.77,G
GZM,Fluorescence,µg/L,7/10/2021 18:15,6.24,G
GZM,Fluorescence,µg/L,7/10/2021 18:30,5.53,G
GZM,Fluorescence,µg/L,7/10/2021 18:45,6.62,G
GZM,Fluorescence,µg/L,7/10/2021 19:00,6.16,G
GZM,Fluorescence,µg/L,7/10/2021 19:15,6.18,G
GZM,Fluorescence,µg/L,7/10/2021 19:30,6.58,G
GZM,Fluorescence,µg/L,7/10/2021 19:45,5.44,G
GZM,Fluorescence,µg/L,7/10/2021 20:00,5.66,G
GZM,Fluorescence,µg/L,7/10/2021 20:15,6.63,G
GZM,Fluorescence,µg/L,7/10/2021 20:30,5.52,G
GZM,Fluorescence,µg/L,7/10/2021 20:45,5.39,G
GZM,Fluorescence,µg/L,7/10/2021 21:00,4.95,G
GZM,Fluorescence,µg/L,7/10/2021 21:15,4.65,G
GZM,Fluorescence,µg/L,7/10/2021 21:30,4.93,G
GZM,Fluorescence,µg/L,7/10/2021 21:45,6.56,G
GZM,Fluorescence,µg/L,7/10/2021 22:00,5.22,G
GZM,Fluorescence,µg/L,7/10/2021 22:15,6.64,G
GZM,Fluorescence,µg/L,7/10/2021 22:30,9.27,G
GZM,Fluorescence,µg/L,7/10/2021 22:45,6.66,G
GZM,Fluorescence,µg/L,7/10/2021 23:00,5.88,G
GZM,Fluorescence,µg/L,7/10/2021 23:15,6.56,G
GZM,Fluorescence,µg/L,7/10/2021 23:30,6.77,G
GZM,Fluorescence,µg/L,7/10/2021 23:45,7.21,G
GZM,Fluorescence,µg/L,7/11/2021 0:00,8.73,G
GZM,Fluorescence,µg/L,7/11/2021 0:15,11.12,G
GZM,Fluorescence,µg/L,7/11/2021 0:30,8.62,G
GZM,Fluorescence,µg/L,7/11/2021 0:45,8.81,G
GZM,Fluorescence,µg/L,7/11/2021 1:00,6.9,G
GZM,Fluorescence,µg/L,7/11/2021 1:15,5.51,G
GZM,Fluorescence,µg/L,7/11/2021 1:30,6.57,G
GZM,Fluorescence,µg/L,7/11/2021 1:45,5.06,G
GZM,Fluorescence,µg/L,7/11/2021 2:00,6.49,G
GZM,Fluorescence,µg/L,7/11/2021 2:15,5.72,G
GZM,Fluorescence,µg/L,7/11/2021 2:30,5.18,G
GZM,Fluorescence,µg/L,7/11/2021 2:45,5.44,G
GZM,Fluorescence,µg/L,7/11/2021 3:00,5.87,G
GZM,Fluorescence,µg/L,7/11/2021 3:15,5.65,G
GZM,Fluorescence,µg/L,7/11/2021 3:30,5.84,G
GZM,Fluorescence,µg/L,7/11/2021 3:45,7,G
GZM,Fluorescence,µg/L,7/11/2021 4:00,7.98,G
GZM,Fluorescence,µg/L,7/11/2021 4:15,6.02,G
GZM,Fluorescence,µg/L,7/11/2021 4:30,6.36,G
GZM,Fluorescence,µg/L,7/11/2021 4:45,8.44,G
GZM,Fluorescence,µg/L,7/11/2021 5:00,7.12,G
GZM,Fluorescence,µg/L,7/11/2021 5:15,5.87,G
GZM,Fluorescence,µg/L,7/11/2021 5:30,6.01,G
GZM,Fluorescence,µg/L,7/11/2021 5:45,7.03,G
GZM,Fluorescence,µg/L,7/11/2021 6:00,5.68,G
GZM,Fluorescence,µg/L,7/11/2021 6:15,5.19,G
GZM,Fluorescence,µg/L,7/11/2021 6:30,7.14,G
GZM,Fluorescence,µg/L,7/11/2021 6:45,6.05,G
GZM,Fluorescence,µg/L,7/11/2021 7:00,8.31,G
GZM,Fluorescence,µg/L,7/11/2021 7:15,8.62,G
GZM,Fluorescence,µg/L,7/11/2021 7:30,4.77,G
GZM,Fluorescence,µg/L,7/11/2021 7:45,9.7,G
GZM,Fluorescence,µg/L,7/11/2021 8:00,4.16,G
GZM,Fluorescence,µg/L,7/11/2021 8:15,5.88,G
GZM,Fluorescence,µg/L,7/11/2021 8:30,4.16,G
GZM,Fluorescence,µg/L,7/11/2021 8:45,4.22,G
GZM,Fluorescence,µg/L,7/11/2021 9:00,7,G
GZM,Fluorescence,µg/L,7/11/2021 9:15,5.44,G
GZM,Fluorescence,µg/L,7/11/2021 9:30,4.12,G
GZM,Fluorescence,µg/L,7/11/2021 9:45,4.09,G
GZM,Fluorescence,µg/L,7/11/2021 10:00,4.35,G
GZM,Fluorescence,µg/L,7/11/2021 10:15,7.46,G
GZM,Fluorescence,µg/L,7/11/2021 10:30,4.61,G
GZM,Fluorescence,µg/L,7/11/2021 10:45,4.34,G
GZM,Fluorescence,µg/L,7/11/2021 11:00,6.97,G
GZM,Fluorescence,µg/L,7/11/2021 11:15,5.73,G
GZM,Fluorescence,µg/L,7/11/2021 11:30,5.77,G
GZM,Fluorescence,µg/L,7/11/2021 11:45,6.49,G
GZM,Fluorescence,µg/L,7/11/2021 12:00,6.28,G
GZM,Fluorescence,µg/L,7/11/2021 12:15,6.1,G
GZM,Fluorescence,µg/L,7/11/2021 12:30,7.73,G
GZM,Fluorescence,µg/L,7/11/2021 12:45,6.24,G
GZM,Fluorescence,µg/L,7/11/2021 13:00,4.86,G
GZM,Fluorescence,µg/L,7/11/2021 13:15,4.49,G
GZM,Fluorescence,µg/L,7/11/2021 13:30,4.43,G
GZM,Fluorescence,µg/L,7/11/2021 13:45,5.35,G
GZM,Fluorescence,µg/L,7/11/2021 14:00,6.05,G
GZM,Fluorescence,µg/L,7/11/2021 14:15,5.77,G
GZM,Fluorescence,µg/L,7/11/2021 14:30,6.25,G
GZM,Fluorescence,µg/L,7/11/2021 14:45,5.9,G
GZM,Fluorescence,µg/L,7/11/2021 15:00,5.95,G
GZM,Fluorescence,µg/L,7/11/2021 15:15,6.1,G
GZM,Fluorescence,µg/L,7/11/2021 15:30,5.72,G
GZM,Fluorescence,µg/L,7/11/2021 15:45,6.02,G
GZM,Fluorescence,µg/L,7/11/2021 16:00,5.87,G
GZM,Fluorescence,µg/L,7/11/2021 16:15,5.42,G
GZM,Fluorescence,µg/L,7/11/2021 16:30,5.61,G
GZM,Fluorescence,µg/L,7/11/2021 16:45,6.23,G
GZM,Fluorescence,µg/L,7/11/2021 17:00,6.05,G
GZM,Fluorescence,µg/L,7/11/2021 17:15,6.07,G
GZM,Fluorescence,µg/L,7/11/2021 17:30,5.81,G
GZM,Fluorescence,µg/L,7/11/2021 17:45,6.64,G
GZM,Fluorescence,µg/L,7/11/2021 18:00,5.09,G
GZM,Fluorescence,µg/L,7/11/2021 18:15,5.04,G
GZM,Fluorescence,µg/L,7/11/2021 18:30,5.3,G
GZM,Fluorescence,µg/L,7/11/2021 18:45,4.9,G
GZM,Fluorescence,µg/L,7/11/2021 19:00,4.9,G
GZM,Fluorescence,µg/L,7/11/2021 19:15,4.87,G
GZM,Fluorescence,µg/L,7/11/2021 19:30,5.13,G
GZM,Fluorescence,µg/L,7/11/2021 19:45,6.23,G
GZM,Fluorescence,µg/L,7/11/2021 20:00,5.43,G
GZM,Fluorescence,µg/L,7/11/2021 20:15,5.94,G
GZM,Fluorescence,µg/L,7/11/2021 20:30,6.24,G
GZM,Fluorescence,µg/L,7/11/2021 20:45,12.33,G
GZM,Fluorescence,µg/L,7/11/2021 21:00,5.19,G
GZM,Fluorescence,µg/L,7/11/2021 21:15,5.47,G
GZM,Fluorescence,µg/L,7/11/2021 21:30,5.3,G
GZM,Fluorescence,µg/L,7/11/2021 21:45,5.41,G
GZM,Fluorescence,µg/L,7/11/2021 22:00,7.36,G
GZM,Fluorescence,µg/L,7/11/2021 22:15,6.55,G
GZM,Fluorescence,µg/L,7/11/2021 22:30,4.67,G
GZM,Fluorescence,µg/L,7/11/2021 22:45,5.2,G
GZM,Fluorescence,µg/L,7/11/2021 23:00,4.95,G
GZM,Fluorescence,µg/L,7/11/2021 23:15,6.24,G
GZM,Fluorescence,µg/L,7/11/2021 23:30,5.14,G
GZM,Fluorescence,µg/L,7/11/2021 23:45,4.71,G
GZM,Fluorescence,µg/L,7/12/2021 0:00,6.39,G
GZM,Fluorescence,µg/L,7/12/2021 0:15,6.95,G
GZM,Fluorescence,µg/L,7/12/2021 0:30,12.3,G
GZM,Fluorescence,µg/L,7/12/2021 0:45,9.25,G
GZM,Fluorescence,µg/L,7/12/2021 1:00,7.25,G
GZM,Fluorescence,µg/L,7/12/2021 1:15,7.55,G
GZM,Fluorescence,µg/L,7/12/2021 1:30,6.58,G
GZM,Fluorescence,µg/L,7/12/2021 1:45,7.49,G
GZM,Fluorescence,µg/L,7/12/2021 2:00,5.89,G
GZM,Fluorescence,µg/L,7/12/2021 2:15,5.67,G
GZM,Fluorescence,µg/L,7/12/2021 2:30,7.59,G
GZM,Fluorescence,µg/L,7/12/2021 2:45,6.34,G
GZM,Fluorescence,µg/L,7/12/2021 3:00,5.31,G
GZM,Fluorescence,µg/L,7/12/2021 3:15,4.98,G
GZM,Fluorescence,µg/L,7/12/2021 3:30,4.6,G
GZM,Fluorescence,µg/L,7/12/2021 3:45,4.83,G
GZM,Fluorescence,µg/L,7/12/2021 4:00,4.66,G
GZM,Fluorescence,µg/L,7/12/2021 4:15,4.46,G
GZM,Fluorescence,µg/L,7/12/2021 4:30,4.46,G
GZM,Fluorescence,µg/L,7/12/2021 4:45,5.07,G
GZM,Fluorescence,µg/L,7/12/2021 5:00,4.24,G
GZM,Fluorescence,µg/L,7/12/2021 5:15,5.85,G
GZM,Fluorescence,µg/L,7/12/2021 5:30,6.06,G
GZM,Fluorescence,µg/L,7/12/2021 5:45,5.27,G
GZM,Fluorescence,µg/L,7/12/2021 6:00,5.79,G
GZM,Fluorescence,µg/L,7/12/2021 6:15,5.36,G
GZM,Fluorescence,µg/L,7/12/2021 6:30,5.18,G
GZM,Fluorescence,µg/L,7/12/2021 6:45,6,G
GZM,Fluorescence,µg/L,7/12/2021 7:00,5.49,G
GZM,Fluorescence,µg/L,7/12/2021 7:15,5.01,G
GZM,Fluorescence,µg/L,7/12/2021 7:30,9.79,G
GZM,Fluorescence,µg/L,7/12/2021 7:45,4.98,G
GZM,Fluorescence,µg/L,7/12/2021 8:00,4.97,G
GZM,Fluorescence,µg/L,7/12/2021 8:15,5.05,G
GZM,Fluorescence,µg/L,7/12/2021 8:30,5.29,G
GZM,Fluorescence,µg/L,7/12/2021 8:45,5.09,G
GZM,Fluorescence,µg/L,7/12/2021 9:00,4.45,G
GZM,Fluorescence,µg/L,7/12/2021 9:15,5,G
GZM,Fluorescence,µg/L,7/12/2021 9:30,9.86,G
GZM,Fluorescence,µg/L,7/12/2021 9:45,4.54,G
GZM,Fluorescence,µg/L,7/12/2021 10:00,5.38,G
GZM,Fluorescence,µg/L,7/12/2021 10:15,4.67,G
GZM,Fluorescence,µg/L,7/12/2021 10:30,5.15,G
GZM,Fluorescence,µg/L,7/12/2021 10:45,5.07,G
GZM,Fluorescence,µg/L,7/12/2021 11:00,4.78,G
GZM,Fluorescence,µg/L,7/12/2021 11:15,5.71,G
GZM,Fluorescence,µg/L,7/12/2021 11:30,4.59,G
GZM,Fluorescence,µg/L,7/12/2021 11:45,3.97,G
GZM,Fluorescence,µg/L,7/12/2021 12:00,4.84,G
GZM,Fluorescence,µg/L,7/12/2021 12:15,4.6,G
GZM,Fluorescence,µg/L,7/12/2021 12:30,5.46,G
GZM,Fluorescence,µg/L,7/12/2021 12:45,4.87,G
GZM,Fluorescence,µg/L,7/12/2021 13:00,4.85,G
GZM,Fluorescence,µg/L,7/12/2021 13:15,4.98,G
GZM,Fluorescence,µg/L,7/12/2021 13:30,4.74,G
GZM,Fluorescence,µg/L,7/12/2021 13:45,6.7,G
GZM,Fluorescence,µg/L,7/12/2021 14:00,5.87,G
GZM,Fluorescence,µg/L,7/12/2021 14:15,5.33,G
GZM,Fluorescence,µg/L,7/12/2021 14:30,6.36,G
GZM,Fluorescence,µg/L,7/12/2021 14:45,5.49,G
GZM,Fluorescence,µg/L,7/12/2021 15:00,6.55,G
GZM,Fluorescence,µg/L,7/12/2021 15:15,6.07,G
GZM,Fluorescence,µg/L,7/12/2021 15:30,7.23,G
GZM,Fluorescence,µg/L,7/12/2021 15:45,5.19,G
GZM,Fluorescence,µg/L,7/12/2021 16:00,5.54,G
GZM,Fluorescence,µg/L,7/12/2021 16:15,5.42,G
GZM,Fluorescence,µg/L,7/12/2021 16:30,5.44,G
GZM,Fluorescence,µg/L,7/12/2021 16:45,4.95,G
GZM,Fluorescence,µg/L,7/12/2021 17:00,4.58,G
GZM,Fluorescence,µg/L,7/12/2021 17:15,4.51,G
GZM,Fluorescence,µg/L,7/12/2021 17:30,4.17,G
GZM,Fluorescence,µg/L,7/12/2021 17:45,3.99,G
GZM,Fluorescence,µg/L,7/12/2021 18:00,3.85,G
GZM,Fluorescence,µg/L,7/12/2021 18:15,3.88,G
GZM,Fluorescence,µg/L,7/12/2021 18:30,3.83,G
GZM,Fluorescence,µg/L,7/12/2021 18:45,3.83,G
GZM,Fluorescence,µg/L,7/12/2021 19:00,3.84,G
GZM,Fluorescence,µg/L,7/12/2021 19:15,4.23,G
GZM,Fluorescence,µg/L,7/12/2021 19:30,3.97,G
GZM,Fluorescence,µg/L,7/12/2021 19:45,4.53,G
GZM,Fluorescence,µg/L,7/12/2021 20:00,4.78,G
GZM,Fluorescence,µg/L,7/12/2021 20:15,4.53,G
GZM,Fluorescence,µg/L,7/12/2021 20:30,4.45,G
GZM,Fluorescence,µg/L,7/12/2021 20:45,5.38,G
GZM,Fluorescence,µg/L,7/12/2021 21:00,4.81,G
GZM,Fluorescence,µg/L,7/12/2021 21:15,4.82,G
GZM,Fluorescence,µg/L,7/12/2021 21:30,5,G
GZM,Fluorescence,µg/L,7/12/2021 21:45,4.9,G
GZM,Fluorescence,µg/L,7/12/2021 22:00,4.27,G
GZM,Fluorescence,µg/L,7/12/2021 22:15,4.47,G
GZM,Fluorescence,µg/L,7/12/2021 22:30,4.16,G
GZM,Fluorescence,µg/L,7/12/2021 22:45,4.08,G
GZM,Fluorescence,µg/L,7/12/2021 23:00,4.26,G
GZM,Fluorescence,µg/L,7/12/2021 23:15,4.43,G
GZM,Fluorescence,µg/L,7/12/2021 23:30,3.89,G
GZM,Fluorescence,µg/L,7/12/2021 23:45,4.3,G
GZM,Fluorescence,µg/L,7/13/2021 0:00,4.71,G
GZM,Fluorescence,µg/L,7/13/2021 0:15,4.64,G
GZM,Fluorescence,µg/L,7/13/2021 0:30,4.57,G
GZM,Fluorescence,µg/L,7/13/2021 0:45,3.9,G
GZM,Fluorescence,µg/L,7/13/2021 1:00,4.46,G
GZM,Fluorescence,µg/L,7/13/2021 1:15,4.82,G
GZM,Fluorescence,µg/L,7/13/2021 1:30,4.86,G
GZM,Fluorescence,µg/L,7/13/2021 1:45,4.63,G
GZM,Fluorescence,µg/L,7/13/2021 2:00,4.45,G
GZM,Fluorescence,µg/L,7/13/2021 2:15,4.44,G
GZM,Fluorescence,µg/L,7/13/2021 2:30,4.27,G
GZM,Fluorescence,µg/L,7/13/2021 2:45,4.4,G
GZM,Fluorescence,µg/L,7/13/2021 3:00,4.29,G
GZM,Fluorescence,µg/L,7/13/2021 3:15,4.63,G
GZM,Fluorescence,µg/L,7/13/2021 3:30,5.61,G
GZM,Fluorescence,µg/L,7/13/2021 3:45,4.23,G
GZM,Fluorescence,µg/L,7/13/2021 4:00,4.37,G
GZM,Fluorescence,µg/L,7/13/2021 4:15,7.63,G
GZM,Fluorescence,µg/L,7/13/2021 4:30,4.01,G
GZM,Fluorescence,µg/L,7/13/2021 4:45,3.84,G
GZM,Fluorescence,µg/L,7/13/2021 5:00,3.95,G
GZM,Fluorescence,µg/L,7/13/2021 5:15,3.67,G
GZM,Fluorescence,µg/L,7/13/2021 5:30,3.64,G
GZM,Fluorescence,µg/L,7/13/2021 5:45,4.21,G
GZM,Fluorescence,µg/L,7/13/2021 6:00,4.39,G
GZM,Fluorescence,µg/L,7/13/2021 6:15,9.64,G
GZM,Fluorescence,µg/L,7/13/2021 6:30,4.54,G
GZM,Fluorescence,µg/L,7/13/2021 6:45,4.64,G
GZM,Fluorescence,µg/L,7/13/2021 7:00,9.61,G
GZM,Fluorescence,µg/L,7/13/2021 7:15,4.98,G
GZM,Fluorescence,µg/L,7/13/2021 7:30,5.09,G
GZM,Fluorescence,µg/L,7/13/2021 7:45,8.74,G
GZM,Fluorescence,µg/L,7/13/2021 8:00,4.39,G
GZM,Fluorescence,µg/L,7/13/2021 8:15,4.48,G
GZM,Fluorescence,µg/L,7/13/2021 8:30,4.28,G
GZM,Fluorescence,µg/L,7/13/2021 8:45,4.23,G
GZM,Fluorescence,µg/L,7/13/2021 9:00,4.64,G
GZM,Fluorescence,µg/L,7/13/2021 9:15,4.55,G
GZM,Fluorescence,µg/L,7/13/2021 9:30,4.55,G
GZM,Fluorescence,µg/L,7/13/2021 9:45,6.89,G
GZM,Fluorescence,µg/L,7/13/2021 10:00,4.49,G
GZM,Fluorescence,µg/L,7/13/2021 10:15,4.36,G
GZM,Fluorescence,µg/L,7/13/2021 10:30,4.64,G
GZM,Fluorescence,µg/L,7/13/2021 10:45,4.73,G
GZM,Fluorescence,µg/L,7/13/2021 11:00,4.55,G
GZM,Fluorescence,µg/L,7/13/2021 11:15,4.84,G
GZM,Fluorescence,µg/L,7/13/2021 11:30,4.59,G
GZM,Fluorescence,µg/L,7/13/2021 11:45,4.98,G
GZM,Fluorescence,µg/L,7/13/2021 12:00,4.13,G
GZM,Fluorescence,µg/L,7/13/2021 12:15,4.04,G
GZM,Fluorescence,µg/L,7/13/2021 12:30,4.14,G
GZM,Fluorescence,µg/L,7/13/2021 12:45,5.34,G
GZM,Fluorescence,µg/L,7/13/2021 13:00,4.48,G
GZM,Fluorescence,µg/L,7/13/2021 13:15,4.95,G
GZM,Fluorescence,µg/L,7/13/2021 13:30,4.3,G
GZM,Fluorescence,µg/L,7/13/2021 13:45,4.43,G
GZM,Fluorescence,µg/L,7/13/2021 14:00,4.32,G
GZM,Fluorescence,µg/L,7/13/2021 14:15,6.23,G
GZM,Fluorescence,µg/L,7/13/2021 14:30,4.81,G
GZM,Fluorescence,µg/L,7/13/2021 14:45,4.95,G
GZM,Fluorescence,µg/L,7/13/2021 15:00,4.95,G
GZM,Fluorescence,µg/L,7/13/2021 15:15,5.03,G
GZM,Fluorescence,µg/L,7/13/2021 15:30,5.05,G
GZM,Fluorescence,µg/L,7/13/2021 15:45,5.08,G
GZM,Fluorescence,µg/L,7/13/2021 16:00,5.19,G
GZM,Fluorescence,µg/L,7/13/2021 16:15,4.95,G
GZM,Fluorescence,µg/L,7/13/2021 16:30,5,G
GZM,Fluorescence,µg/L,7/13/2021 16:45,4.8,G
GZM,Fluorescence,µg/L,7/13/2021 17:00,4.77,G
GZM,Fluorescence,µg/L,7/13/2021 17:15,4.85,G
GZM,Fluorescence,µg/L,7/13/2021 17:30,4.14,G
GZM,Fluorescence,µg/L,7/13/2021 17:45,4.01,G
GZM,Fluorescence,µg/L,7/13/2021 18:00,4.11,G
GZM,Fluorescence,µg/L,7/13/2021 18:15,4.14,G
GZM,Fluorescence,µg/L,7/13/2021 18:30,4.08,G
GZM,Fluorescence,µg/L,7/13/2021 18:45,3.73,G
GZM,Fluorescence,µg/L,7/13/2021 19:00,3.95,G
GZM,Fluorescence,µg/L,7/13/2021 19:15,3.63,G
GZM,Fluorescence,µg/L,7/13/2021 19:30,3.9,G
GZM,Fluorescence,µg/L,7/13/2021 19:45,4.23,G
GZM,Fluorescence,µg/L,7/13/2021 20:00,4.29,G
GZM,Fluorescence,µg/L,7/13/2021 20:15,4.06,G
GZM,Fluorescence,µg/L,7/13/2021 20:30,4.23,G
GZM,Fluorescence,µg/L,7/13/2021 20:45,4.07,G
GZM,Fluorescence,µg/L,7/13/2021 21:00,4.22,G
GZM,Fluorescence,µg/L,7/13/2021 21:15,4.47,G
GZM,Fluorescence,µg/L,7/13/2021 21:30,4.34,G
GZM,Fluorescence,µg/L,7/13/2021 21:45,4.33,G
GZM,Fluorescence,µg/L,7/13/2021 22:00,4.39,G
GZM,Fluorescence,µg/L,7/13/2021 22:15,3.22,G
GZM,Fluorescence,µg/L,7/13/2021 22:30,5.04,G
GZM,Fluorescence,µg/L,7/13/2021 22:45,4.46,G
GZM,Fluorescence,µg/L,7/13/2021 23:00,4.45,G
GZM,Fluorescence,µg/L,7/13/2021 23:15,4.47,G
GZM,Fluorescence,µg/L,7/13/2021 23:30,4.73,G
GZM,Fluorescence,µg/L,7/13/2021 23:45,4.31,G
GZM,Fluorescence,µg/L,7/14/2021 0:00,4.22,G
GZM,Fluorescence,µg/L,7/14/2021 0:15,4.21,G
GZM,Fluorescence,µg/L,7/14/2021 0:30,4.33,G
GZM,Fluorescence,µg/L,7/14/2021 0:45,4.42,G
GZM,Fluorescence,µg/L,7/14/2021 1:00,4.44,G
GZM,Fluorescence,µg/L,7/14/2021 1:15,4.38,G
GZM,Fluorescence,µg/L,7/14/2021 1:30,4.17,G
GZM,Fluorescence,µg/L,7/14/2021 1:45,4.34,G
GZM,Fluorescence,µg/L,7/14/2021 2:00,4.3,G
GZM,Fluorescence,µg/L,7/14/2021 2:15,7.28,G
GZM,Fluorescence,µg/L,7/14/2021 2:30,4.42,G
GZM,Fluorescence,µg/L,7/14/2021 2:45,4.54,G
GZM,Fluorescence,µg/L,7/14/2021 3:00,4.73,G
GZM,Fluorescence,µg/L,7/14/2021 3:15,5.07,G
GZM,Fluorescence,µg/L,7/14/2021 3:30,4.91,G
GZM,Fluorescence,µg/L,7/14/2021 3:45,5.52,G
GZM,Fluorescence,µg/L,7/14/2021 4:00,4.87,G
GZM,Fluorescence,µg/L,7/14/2021 4:15,5.51,G
GZM,Fluorescence,µg/L,7/14/2021 4:30,4.34,G
GZM,Fluorescence,µg/L,7/14/2021 4:45,4.29,G
GZM,Fluorescence,µg/L,7/14/2021 5:00,3.78,G
GZM,Fluorescence,µg/L,7/14/2021 5:15,7.87,G
GZM,Fluorescence,µg/L,7/14/2021 5:30,4.47,G
GZM,Fluorescence,µg/L,7/14/2021 5:45,4.87,G
GZM,Fluorescence,µg/L,7/14/2021 6:00,3.16,G
GZM,Fluorescence,µg/L,7/14/2021 6:15,4.01,G
GZM,Fluorescence,µg/L,7/14/2021 6:30,4.18,G
GZM,Fluorescence,µg/L,7/14/2021 6:45,4.63,G
GZM,Fluorescence,µg/L,7/14/2021 7:00,4.67,G
GZM,Fluorescence,µg/L,7/14/2021 7:15,4.51,G
GZM,Fluorescence,µg/L,7/14/2021 7:30,4.51,G
GZM,Fluorescence,µg/L,7/14/2021 7:45,5.82,G
